회사,날짜,시간,카테고리,제목,본문
대동스틸,2012.12.28 ,"1541
","

증권/금융

",대선 끝났어도 정치테마주는 꿈틀댄다," 	대선 바람을 타고 들썩였던 정치테마주들의 이상 급등세가 여전하다.기존 정치테마주가 학연 등으로 얽힌 인맥 관련주가 대부분이었다면 대통령직 인수위원회 구성, 재·보선선거 등 새 정부 출범과 관련한 기대주로 불이 옮겨붙는 모습이다.28일 증권업계에 따르면 내년 차기 정부 출범을 앞두고 정치테마주들이 인수위 구성에 따른 수혜, 내년 4월 재·보선선거 등의 이슈를 앞두고 이상 급등세를 보이고 있다.대표적인 것이 네오위즈 그룹주다. 윤상규 네오위즈게임즈 대표이사가 박근혜정부 대통령직 인수위원회 청년특별위원회 위원에 이름을 올렸다는 소식에 네오위즈게임즈와 네오위즈는 지난 27일 나란히 상한가로 직행했다. 네오위즈인터넷도 13%대 급등세를 보였다.이날 역시 네오위즈 그룹주들은 장중 상승과 하락을 반복하는 롤러코스터를 보였다. 네오위즈는 3%대 강세를 보였다. 최근 계열사 간 합병 무산에 따른 악재를 모두 털어낸 모습이다.박근혜 테마주들도 대선 이후 재료 소멸에도 아랑곳하지 않고 상승 중에 있다. 실제 박근혜 대표 테마주로 꼽히는 아가방컴퍼니, 보령메디앙스, 비트컴퓨터 등은 지난 19일 대선 이후 6거래일간 10~30%대 강세를 기록 중이다.박근혜 당선인의 정책 관련 종목들에도 매기가 몰리고 있다. 한국과 북한, 러시아를 잇는 가스관 사업에 박 당선인이 우호적인 입장을 밝혔던 만큼 대동스틸, 스틸플라워, 하이스틸, 대아티아이, 대호에이엘 등은 대선 직후 줄곧 상승세를 이어가고 있다.또한 장애인복지, 일자리 관련 정책 수혜주로 꼽히는 사람인에이치알, 에스코넥, 오텍 등도 같은 기간 모두 상승했다.kiduk@fnnews.com 김기덕 기자"
대동스틸,2012.08.03,1707,경제,불황에 강한 이머징마켓 성장株 주목," 유럽연합과 미국, 중국 경기침체가 계속되면서 동남아 인도 중동 등 이머징마켓에서 두각을 보이는 기업들이 주목받고 있다. 이머징마켓 국가들도 연 9~10%씩 성장하던 때와 비교하면 성장성이 둔화된 것이 사실이지만 그래도 선진국 시장과 비교하면 월등히 높은 성장성을 유지해 글로벌 경기침체 직격탄을 맞은 기업들의 비상구 역할을 하고 있다.국제통화기금(IMF)의 세계성장전망 보고서에 따르면 선진국 시장의 올해 국내총생산(GDP) 성장률은 1.9%에 불과하지만 이머징마켓은 5.9%를 유지할 것으로 내다봤다. 인도(6.5%) 아세안(6.1%) 중동ㆍ북아프리카(5.5%) 러시아(4.0%) 등 주요 이머징 국가들은 글로벌 경기둔화에도 대규모 인프라스트럭처 투자가 진행되고 있어 수요 부진에 시달리는 국내 기업들 실적에 가뭄 해소 역할을 하고 있다. 두산중공업의 경우 인도 인프라 투자 수요 붐을 타고 요즘 증권가의 대표적인 추천종목 가운데 하나로 꼽힌다.두산중공업은 올해 초 인도 자회사가 현지에서 1조5000억원에 달하는 발전소용 보일러 5기를 수주했고 2020년까지 250억달러 규모의 발전소 건설을 계획하고 있다. 김동준 신한금융투자 연구원은 ""인도 내에서 발전용 설비 등 각종 인프라에 대한 수요가 많아질 것""이라며 ""한국형 원자력발전소 수출 시에도 추가 모멘텀이 기대된다""고 설명했다.롯데쇼핑은 인도 못지않은 시장 규모를 자랑하는 인도네시아에 투자를 아끼지 않고 있다. 롯데쇼핑은 최근 들어 인도네시아 수혜주로 부각되는 기업이다. 남옥진 삼성증권 소비재팀장은 ""롯데쇼핑의 연간 해외 마트부문 매출 성장률이 18.4%를 기록할 전망""이라며 ""전체 매출에서 인도네시아 비중은 작년 4%에서 올해 4.2%로 상승할 것""이라고 말했다. 인도네시아 내 매장은 4개에서 연내 10개까지 늘어날 예정이며, 연말에는 백화점도 1개 들어선다.베트남 진출 업체 가운데는 오리온과 부탄가스 관련 기업들이 주목받고 있다.중국 수혜주로만 언급돼 왔던 오리온은 베트남법인 매출 비중을 늘려 가며 새로운 성장동력을 장착하는 중이다. 백운목 대우증권 연구원은 ""오리온 전체 매출에서 베트남이 차지하는 비중은 6% 조금 넘는 수준이지만 성장성은 중국보다 높다""며 ""오리온은 베트남 내 과자시장 점유율 1위며, 연 10% 수준일 것으로 보이는 베트남 과자시장 성장성도 고려해야 한다""고 분석했다.휴대용 부탄가스를 만드는 코스닥 상장 업체인 태양산업과 대륙제관도 베트남 수요 증가로 증시에서 주목받고 있다.이들에 따르면 매년 약 1억개의 휴대용 부탄가스가 베트남에서 사용되는데, 그중 1500만개만 수입하고 나머지는 불법적으로 가스를 채워 재사용한다. 대륙제관 관계자는 ""베트남 정부가 안전성을 이유로 불법 재사용을 금지할 경우 베트남 수출량이 크게 증가할 것""이라고 기대했다.중동 지역에서는 전통적으로 이 지역에서 매출 비중이 높은 삼성엔지니어링이 주목받고 있다.박상연 이트레이드증권 연구원은 ""국내 대형 건설사 가운데 삼성엔지니어링의 중동쪽 매출 비중이 가장 높다""며 ""해외건설협회 자료에 따르면 삼성엔지니어링이 지난 상반기 중동에서 수주한 금액은 42억달러에 달해 절반 수준에 그친 현대건설이나 GS건설을 압도했다""고 말했다. 두산중공업도 발전설비 관련 전체 매출 중 30~32%가 중동에서 나온다. 그 밖에 러시아 덕을 볼 수 있는 종목들은 주로 러시아와 한반도를 경유하는 가스관 프로젝트와 연관돼 있다. 러시아 가스관 프로젝트가 가시화할 경우 강관매출 비중이 가장 높은 세아제강이 주목받을 것으로 증권가는 보고있다. 동양철관, 대동스틸 등도 가스관 관련주로 분류된다. 이와 관련해 지난달 기획재정부는 `한ㆍ러 경제협력 활성화 방안`을 발표하고 러시아산 천연가스 도입 방안을 지속적으로 협의하기로 한 바 있다. [이유섭 기자][ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]        					"
대동스틸,2012.04.25 ,"1730
","

증권/금융

",北 도발 우려 증폭..관련주 희비교차," 	북한 도발 우려감으로 수혜주와 피해주들이 희비가 엇갈렸다.25일 코스닥시장에서 스틸플라워는 전날보다 2.04% 하락한 9110원에 거래를 마치며 사흘 연속 내림세를 보였다.올 들어 최고가인 지난 2월 21일 1만3850원에 비해서는 두 달 새 34.2%나 급락했다.이는 남한과 북한, 러시아를 잇는 가스관 프로젝트가 대북 리스크로 정체될 것이란 우려감이 높아지고 있기 때문이다. 실제 비록 실패로 돌아갔지만 북한 장거리 로켓인 '광명성 3호'에 대한 우려감이 지난달부터 투심을 짓눌렀고 최근 '대남 특별행동' 등 갈수록 수위가 높아지는 북한의 도발에 영 힘을 쓰지 못하고 있는 모습이다.스틸플라워가 2011년 매출액이 2596억원으로 사상 최대치를 기록했으며 영업이익과 당기순익이 흑자 전환에 성공하는 등 실적 호조세를 보인 것과는 정반대의 흐름이다.또 다른 가스관 테마를 형성하고 있는 세아제강도 이날 2.34% 하락하며 이틀째 내림세를 보였으며 동양철관도 사흘 연속 주저앉았다. 하이스틸, 대동스틸은 소폭 상승했지만 3월 이후 최고점 대비 주가가 20~30%대 하락한 상태다.반면 방위산업 관련주들은 연일 강세다.빅텍은 지난달 23일 이후 최근 한 달 새 76%나 급등했으며 스페코, 휴니드, 퍼스텍 등은 5~10%가량 상승했다.증권사 한 연구원은 ""최근 북한 리스크가 연일 부각되며 관련주들의 급등락이 이어지고 있다""며 ""이들 기업은 이슈에 따라 롤러코스터를 보이는 불안한 장세를 연출하고 있는 만큼 투자에 주의해야 한다""고 조언했다.김기덕 기자"
대동스틸,2012.03.26 ,"1737
","

증권/금융

",핵안보회의에 방위산업주 매수 쏠렸다," 	세계 53개국 정상이 참석하는 '서울 핵안보 정상회의'를 맞아 방위산업주에 매수세가 집중됐지만 남북경협주와 강관주는 약세를 면치 못했다.26일 주식시장에서 방위사업 관련 무기 부품업체인 퍼스텍이 전날보다 85원(4.00%) 상승한 2210원에 거래를 마친 가운데 포메탈, 휴니드, 스페코 등도 약세장 속에서 2~3% 동반 강세를 보였다.북한은 '광명성3호'(장거리로켓)의 동체를 평안북도 철산군에 있는 동창리 기지로 운반해 발사 준비에 착수한 것으로 알려졌다. 앞서 북한은 광명성 3호를 다음달 12∼16일 오전 7∼낮 12시에 발사할 것이라고 국제기구에 통보한 바 있다.특히 버락 오바마 대통령은 북한이 미사일을 발사할 경우 2.29 북.미 합의를 어기게 되는 만큼 미국의 대규모 식량지원도 불가하다고 못을 박는 등 긴장상태가 또다시 고조되고 있다.이로 인해 남북경협주와 남·북·러시아를 관통하는 가스관 건설프로젝트 등 관련주들은 대부분 약세를 보였다.먼저 대북송전주인 광명전기가 이날 5.00% 하락한 3135원에 거래를 마친 가운데 제룡전기(-1.35%), 이화전기(-0.80%) 등이 동반 약세를 보였다. 또한 개성공단 입주사인 로만손(3.66%), 재영솔루텍(4.64%), 인지컨트롤스(1.95%) 등은 강세를 보였지만 신원(-4.05%), 남해화학(-2.82%), 좋은사람들(-1.34%) 등은 내림세를 기록해 등락이 엇갈렸다.남.북.러 가스관 관련 종목으로 분류되는 가스관주들은 대부분 하락세를 보였다. 대동스틸이 9.88% 급락한 4515원에 거래를 마친 가운데 하이스틸, 스틸플라워, 동양철관 등도 약세를 보였다.증권사 한 연구원은 ""핵안보정상회의와 관련해 북한 리스크 부각 여부에 주시해야 한다""며 ""올해 선거 리스크 등 불확실성이 높은 상황에서 이번 핵안보회의로 남북 관련주들이 급등락을 할 수 있으니 주의해야 한다""고 조언했다.kiduk@fnnews.com 김기덕 기자"
대동스틸,2012.03.19 ,"1725
","

증권/금융

",정치인 테마주 투자 '냉랭' 코스닥 시장 손바뀜 '활발',"금융당국의 고강도 압박으로 정치인 테마주들의 투심이 빠르게 식자 코스닥시장에서 회전율 상위 기업들의 손바뀜이 활발히 나타나고 있다.19일 코스닥시장에서 이달 들어 주식 회전율 상위 10개 종목은 영진인프라(878.46%), 아이넷스쿨(639.28%), 대동스틸(612.57%). 자연과환경(544.24%), 아이씨케이(507.71%), 바른손(483.12%), 뉴보텍(465.25%), 소리바다(441.83%), 동방선기(441.30%), 에스코넥(401.91%) 등이다.지난해 안철수.박근혜.정몽준 테마주인 솔고바이오, 아가방컴퍼니, 보령메디앙스, 클루넷, 코엔텍 등의 회전율이 4000~7000%에 달하며 정치인 테마주들이 회전율 상위를 싹쓸이했지만 최근 금융당국의 규제로 관련주들이 급락하자 회전율 상위 종목도 손바뀜이 나타나고 있다.실제 영진인프라는 지난해 영업손실이 47억원으로 적자폭이 축소됐으며 4대강 사업 중 준설사업부분 참여로 매출액이 301억원으로 46.88% 증가했다. 특히 최근 물테마주에 합류하며 주가 역시 급등세다. 이날 상한가를 비롯해 지난달 23일 이래 16거래일 만에 주가가 무려 2배 넘게 상승했다.대동스틸은 이날 5.98% 급등한 가운데 푸틴 러시아 대통령 당선소식에 남북한, 러시아를 잇는 가스관 프로젝트가 급물살을 타게 될 것이란 기대감에 최근 한달새 77%나 급등했다.아이넷스쿨은 애플이 국내 전자 결제 회사와 원화결제 시스템을 만든다는 소식에 이달 초 급등세를 기록했지만 최근 자본잠식률 50% 이상 발생 등 실적 부진에 따른 관리종목 지정 우려로 급락했다.이외에도 자연과환경은 총선을 앞두고 '낙동강 생태계 복원' 공약에 주가가 출렁거리고 있으며 아이씨케이는 IC카드 교체 기대감, 소리바다는 신사업 기대감, 에스코넥은 사상 최대 실적을 올렸다는 소식에 주가가 급등한 바 있다.김기덕 기자"
대동스틸,2012.03.18 ,"1721
","

증권/금융

",[주간증시전망] 외국인 실적 회복 IT주 매수세.. 추가 반등 기대,"이번 주 증시는 추가반등이 예상된다. 최근 선진국들의 주요 경제지표가 호조세를 보이고 있고 정보기술(IT)업종 등 실적모멘텀이 회복된 업종에 외국인들의 매수세가 이어지고 있기 때문이다. 또 그리스의 채무불이행(디폴트) 우려 완화와 스페인의 재정적자 비율 상향 조정 등 유로존 리스크 둔화로 당분간 글로벌 경기회복 모멘텀이 부각될 것으로 전망된다.■코스피지난주 코스피는 지수 상승 피로감에도 불구하고 유동성 공급 등으로 비교적 안정된 흐름을 이어갔다.뚜렷한 호재와 악재가 없는 상황에서 이번 주에도 코스피는 완만한 상승기조를 보이며 같은 흐름을 유지할 것이란 전망이다.실적 등에서 뚜렷한 상승 재료(모멘텀)를 찾기가 어렵지만 불확실성 요인들이 최악의 국면은 넘겼기에 상승흐름은 끊기지 않을 것이란 분석이다.삼성증권 박승진 연구원은 ""유동성의 힘이 살아있어 완만한 상승 흐름이 예상된다""며 ""지난달 말 유럽중앙은행(ECB)의 2차 장기대출프로그램을 통해 공급된 자금이 아직 제대로 풀리지도 않았다는 점은 관심을 가질 만한 부분""이라고 진단했다.특히 미국의 매크로 지표가 시장에 우호적인 여건을 조성 중이란 전망 속에 안정적 흐름을 이어갈 우호적인 환경이 조성되고 있다는 지적이다.KDB대우증권 이승우 연구원은 ""지난 주 증시가 강세를 보일 수 있었던 가장 결정적인 배경도 미국의 소비 호조였다""며 ""탄탄한 소비의 근간에는 주택시장의 회복이 있을 것으로 추정된다""고 설명했다.이번주에는 미국의 2월 주택지표가 대거 발표될 예정인 가운데 주택착공과 건축허가 등 선행성 지표들의 전월비 증가율은 소폭 둔화되나 전미주택건설협회(NAHB)시장지수나 매매 지표들은 회복세를 이어갈 것이란 전망이다.그러나 고유가와 달러 강세 등의 요인으로 유동성 장세가 퇴색될 수도 있어 눈치보기 장세도 여전할 것으로 분석됐다.하나대투증권 이영곤 연구원은 ""코스피는 뚜렷한 방향성을 찾지 못하고 일정 박스권 구간에서 등락 과정만 이어질 것""이라며 ""단기적으로는 최근 상승세를 탄 종목 중 주가를 회복하지 못하고 있는 중형주 중심으로 대응해 나가는 전략이 유효하다""고 제안했다.■코스닥이번 주 코스닥시장은 박스권의 흐름을 이어갈 전망이다. 다만 감사보고서 제출과 실적시즌을 맞아 개별 종목 위주의 장세가 나타날 것이란 전망에 힘이 실린다.지난 주 코스닥지수는 주간 기준으로 소폭 상승하며 539.78에 거래를 마쳤다. 특별한 호.악재 없이 단기적으로 20일선을 중심으로 등락이 거듭되고 있는 모습이다.특히 이번주에는 중기 추세의 변곡점인 545포인트 돌파에 대한 관심이 모아지고 있다. 전문가들은 이번 주도 특별한 상승 모멘텀이 부족한 만큼, 급격한 상승보다는 단기적으로 박스권 안에서 트레이딩 마켓이 지속될 것이라고 전망한다. 또한 외국인들과 기관의 동반 순매수세가 이어지고 있는 종목 위주로 대응하는 것이 유효하다고 설명한다.삼성증권 이병화 연구원은 ""최근 종목별 장세가 지속되고 있기 때문에 새로운 이슈를 찾기보다는 카메라 모듈이나 연성인쇄회로기판(FPCB) 등과 같이 삼성전자나 애플과 관련된 IT업종 및 종목들에 관심을 둘 필요가 있다""고 조언했다.KDB대우증권은 추천종목으로 정부가 동해 심해에서 개발 중인 가스하이드레이트 수혜가 기대되는 대동스틸, KT서브마린과 인터넷 음원사용료 인상이 기대되는 소리바다, 예당, 로엔, 에스엠 등을 꼽았다. 또 고화소 카메라 모듈 수요 증가에 따른 수혜로 옵트론텍을 투자 유망종목으로 선정했다.■채권이번 주 채권 시장도 보수적인 접근이 필요하다는 분석이 지배적이다. 다만 지난주 채권 금리가 단기 급등했기 때문에 금리 상승폭은 제한적일 것으로 예상된다.지난주 지표물인 5년 만기 국고채 수익률은 3.70%로 전주 대비 0.09%포인트 상승했고, 장기물인 10년 만기 국고채 수익률은 3.97%로 전주 대비 0.10%포인트 급등했다.또한 3년만기 국고채 금리는 전주보다 0.10%포인트 오른 3.59%로 마감되면서 거의 모든 금리가 미 국채 금리의 상승 영향으로 연중 최고치를 갈아치웠다.지난주 채권 시장의 가장 큰 악재는 미 국채 금리의 급등이었다. 미 국채 10년물 금리는 지난해 10월 이후 최고 수준인 2.28%를 기록했다. 이는 실제 경기 회복에 대한 기대감보다는 3차 양적 완화 기대감이 사라지면서 안전자산에 대한 선호도가 크게 떨어졌기 때문이다.대신증권 황수호 연구원은 ""이번 주 국내 채권 시장은 지난주와 마찬가지로 해외 금리의 움직임에 연동될 가능성이 높다""며 ""채권금리가 오를 위험성에 대비해 보수적인 움직임이 필요하지만 보험 등 장기 채권 투자가들의 대기 매수 물량도 커 금리 상승폭이 제한될 수 있다""고 설명했다.KDB대우증권 윤여삼 연구원은 ""채권 시장에선 선진국들의 경기 개선을 인정하는 분위기가 강하다""면서도 ""위험자산, 예를 들어 증시의 상승세가 예상보다는 높지 않아 채권 금리 수준이 경계점에 위치해 있는 것으로 판단된다""고 말했다.윤 연구원은 ""추가적인 채권금리의 상승을 위해선 국내 경제에 대한 확신이 필요한 상황""이라면서 ""주식 시장이 아주 강하게 상승하지 않는다면 채권 금리도 현 수준에서 더 올라가긴 쉽지 않다""고 지적했다.동양증권 이학승 연구원은 ""현재 미 국채 금리는 저점 대비 50% 정도 되돌림이 이뤄졌고 전고점 저항도 만만치 않은 경계에 놓여 있다""며 ""채권 금리 상승 추세는 이어지겠지만 현 수준에서의 공방이 치열해 국내 채권금리는 숨고르기에 들어갈 것""이라고 말했다.yutoo@fnnews.com 최영희 김학재 김기덕기자"
대동스틸,2012.03.06,1437,전체,푸틴 가스관 최대 수혜는 세아제강,"천연가스 사업 등 극동지역 개발을 강조해온 블라디미르 푸틴 러시아 총리가 다시 대통령에 당선된 가운데 한국-러시아 가스관 사업의 수혜 기업들에 관심이 모아지고 있다. 전문가들은 대형(대구경) 강관 사업의 비중이 큰 세아제강 (47,400원 0 0.0%)을 최대 수혜 기업으로 지목했다. 6일 관련업계와 증권업계에 따르면 세아제강은 연간 1조5000억원 이상의 매출액 가운데 4분의 3 이상을 강관 생산 및 판매를 통해 벌어들이고 있다. 특히 최근에는 한국-러시아 가스관에 주로 사용될 대형 가스관 부문에 대한 투자를 늘려가는 추세다. 세아제강은 현재 대형 강관 전문업체인 SPP강관의 인수도 추진 중이다. KB투자증권에 따르면 현재 진행 중인 설비 증설과 SPP강관 인수가 마무리될 경우 대형 강관의 일종인 후육관(두꺼운 파이프)에 대한 세아제강의 생산능력은 7만톤에서 42만톤으로 늘어날 전망이다. 대형 강관의 매출 비중은 현재 55%에서 내년 66%로 높아질 것으로 예상됐다.전상용 SK증권 애널리스트는 ""한국-러시아 가스관 사업의 수혜기업으로는 세아제강, 현대하이스코, 휴스틸, 동양철관 등이 있다""면서도 ""이 가운데 강관 부문의 매출 비중이 가장 큰 세아제강이 최대 수혜를 볼 것""이라고 밝혔다.휴스틸과 동양철관 역시 매출액의 대부분이 강관 부문에서 발생한다. 현대하이스코는 강관 부문의 매출 비중이 약 20% 수준이다. 한편 푸틴 총리의 대통령 당선 소식이 전해진 지난 5일 가스밸브 및 고온용 스팀밸브 생산업체인 화성과 절단가공 및 표면처리 철강재 생산업체 대동스틸의 주가는 가격제한폭까지 치솟았다. 배관용강관 및 자동차용 소경관 생산업체 하이스틸도 11% 뛰었다. 반면 같은 날 세아제강의 주가는 0.4% 오르는데 그치며 보합세에 머물렀다. 휴스틸은 오히려 3% 하락했다. 동양철관과 현대하이스코는 각각 3%, 2%씩 올랐다.푸틴 총리는 향후 러시아와 북한, 한국을 잇는 가스관을 건설, 러시아 극동 지역의 천연가스를 우리나라에 수출하는 방안을 추진할 계획이다. 러시아 극동지역에는 총 10조4000㎥의 천연가스가 묻혀있는 것으로 추정된다. 러시아는 이미 지난해 9월 사할린~하바톱스크~블라디보스톡을 잇는 1440km 길이의 1차 라인을 개통했다. 지식경제부 등에 따르면 한국-러시아 가스관 프로젝트에는 가스관 건설 등에 약 34억달러가 투입될 것으로 추정된다.                            "
대동스틸,2012.03.05 ,"1727
","

증권/금융

","가스관株, 푸틴 대통령 당선 호재 급등"," 	　블라디미르 푸틴 총리가 러시아 차기 대통령에 당선되자 남한, 북한, 러시아를 잇는 가스관사업이 속도를 낼 것이란 기대감에 관련주들이 일제히 급등세로 화답했다.　5일 코스닥시장에서 대동스틸, 화성이 가격제한폭까지 상승한 가운데 하이스틸(11.11%), 문배철강(7.95%), 조광ILI(6.92%), 스틸플라워(3.88%), 동양철관(3.25%) 등이 동반 급등했다.　푸틴 총리는 평소 한국 중국 일본 등 동북아시아와 지리적으로 맞닿은 극동지역 개발을 강조하며 남·북·러 가스관 사업을 지지했다. 푸틴 총리는 향후 남∼북∼러를 잇는 약 1100㎞ 길이의 가스관 파이프라인을 개설하고 러시아 극동 지역의 천연가스를 한국에 수출할 계획이라고 강조한 바 있다. 러시아 극동지역에는 천연가스 10조4000㎥가 묻혀있는 것으로 추정되고 있다.　현재 러시아 사할린~블라디보스토크 구간의 파이프라인이 공사를 마친 상태이며 블라디보스토크~북한~남한 구간에 대한 건설사업이 논의 중에 있다. 가스관이 건설될 경우 향후 30년 동안 파이프 천연가스(PNG) 방식을 통해 매년 약 100억㎥ 규모의 가스가 공급될 것으로 예상된다.　증권사 한 연구원은 ""남∼북∼러 가스관 사업이 본격화될 것으로 예상되며 강관업체들의 수혜 가능성이 점차 부각되고 있다""고 말했다.kiduk@fnnews.com 김기덕 기자"
대동스틸,2012.03.05,1542,전체,가스관株 '푸틴 효과' 타고 일제히 급등," 하이스틸 11.11% 올라 블라디미르 푸틴의 러시아 대통령 당선 소식에 국내 가스관주들이 일제히 급등했다. 5일 유가증권시장에서 강관제조 업체 하이스틸은 11.11%(5,800원) 상승한 5만8,000원에 거래를 마쳤다. 동양철관도 3.25% 오른 3,015원을 기록했다. 코스닥시장에서는 상한가를 기록한 종목들이 속출했다. 가스밸브와 고온용 스팀밸브 생산업체인 화성과 절단가공ㆍ표면처리 철강재 생산업체인 대동스틸은 가격제한폭까지 치솟았다 가스관주들이 일제히 상승한 것은 남ㆍ북ㆍ러 가스관 건설 사업을 주장해온 푸틴 총리가 러시아 대통령에 당선되면서 가스관 건설이 본격적인 궤도에 오를 것이라는 기대감이 반영됐기 때문으로 풀이된다.전날 러시아 중앙선거관리위원회는 푸틴 총리가 63% 이상의 득표율을 기록하면서 대통령에 당선됐다고 밝혔다. 푸틴 총리는 그동안 러시아와 북한, 한국을 잇는 1,100㎞ 규모의 파이프라인을 개설해 러시아 극동지역에 매장돼 있는 천연가스를 우리나라에 수출할 계획이라고 밝혀왔다. 러시아 극동지역에는 천연가스 10조4,000㎥가 묻혀 있는 것으로 추정된다. 이미 러시아 사할린~블라디보스토크 구간의 파이프라인 공사는 마친 상태이며 블라디보스토크에서 북한을 경유해 남한까지 잇는 구간에 대한 건설 사업이 논의되고 있다. 박승영 토러스 투자증권 연구원은 ""중국의 천연가스 수요가 증가할 것으로 전망되는 가운데 극동개발을 주장해온 푸틴 총리가 대통령에 당선되면서 가스관주가 상승 모멘텀을 받고 있다""고 분석했다.최근 고유가가 지속되는데다 북미대화가 진전을 보이고 있는 점도 가스관주 상승을 이끌고 있다. 이광수 HMC 투자증권은 ""최근 고유가로 천연가스 등 대체에너지에 대한 관심이 높아지고 있다""며 ""남북경협 재개에 대한 기대감도 가스관주 상승에 힘을 보태고 있다""고 분석했다.한동훈기자 hooni@sed.co.kr[한국아이닷컴 인기기사]☞'한국의 메시' 출현 멀지 않았다☞'감히 한국산을 우리차와…' 오만한 그들☞""그 자동차 보면 열불 난다"" 불만 폭발☞MBC사장 법인카드 女전용 마사지숍에서…☞김문수 ""박근혜 불쏘시개 될 생각 없다""[ⓒ 인터넷한국일보(www.hankooki.com), 무단 전재 및 재배포 금지]"
대동스틸,2011.09.19 ,"1701
","

증권/금융

",이유없이 급등？ “투자 삼가는 게 정답이죠”,"'주가 급등 사유 없다는데…주가 더 오르네.'주식시장에 '주가 급등 사유 없다'고 밝힌 기업들의 주가 상승세가 멈추질 않고 있다.증시 전문가들은 이유 없는 주가 상승 뒤에는 알려지지 않은 호·악재가 도사리고 있어 추격 매수에는 신중해야 한다고 지적하고 있다.19일 금융감독원 전자공시스템에 따르면 이달 들어 현저한 시황 변동으로 조회공시를 요구받은 기업은 유가증권시장 7개사와 코스닥시장 8개사 등 총 15개 기업이다. 추석 연휴를 감안해도 하루평균 한 개 기업이 시황 변동에 따른 조회 공시를 요구받고 있는 셈이다.이중 지난 15일 코스닥 시장에서의 대동스틸은 주가 급등으로 인해 조회공시를 받은 이튿날 사유 없다고 밝혔음에도 9% 넘게 주가가 상승했다.대동스틸은 이달 들어 2400원대이던 주가는 3600원까지 급등하자 한국거래소로부터 주가 급등 조회공시를 요구받았다. 하지만 대동스틸의 주가의 상승세는 멈추지 않고 4000원을 넘어서기도 했다. 대동스틸은 이날 3700원으로 거래를 마쳤다.이달 들어 700원대이던 주가에서 1000원까지 올랐던 유비컴 역시 마찬가지다.지난 9일 주가 급등으로 조회공시를 요구받은 유비컴은 14일 주가 급등에 대해 사유 없다고 밝혔지만 이후 3거래일 연속 가격제한 폭까지 뛰어 오른 것을 포함해 조회공시 이후 40% 넘게 더 상승했다.이들 기업 외에도 보광티에스, 위지트 등도 조회공시 답변 이후에 주가 상승세는 멈추지 않고 오히려 더 상승했다.반면 아이넷스쿨의 경우에는 주가 급락 사유가 없다고 밝힌 이후 주가가 반등에 성공한 경우다.조회공시 이후 주가가 상승하는 경우는 유가증권시장에서도 예외는 아니다.지난 5일 하이스틸의 주가가 2만원대에서 3만원대로 오르자 거래소는 주가 급등에 대한 조회공시를 요구했다. 하지만 이유 없다는 기업의 해명에도 주가의 상승세는 멈추지 않고 4만5000원대로 치솟았다.이유 없는 주가 상승에 증시 전문가들은 주가 급등락의 사유를 요구할 때 구체적인 사유를 물어야 한다고 지적하고 있다.증권사 관계자는 ""이유 없이 주가가 급등락하는 기업에는 투자를 삼가해야 한다""며 ""이들 기업의 주가는 아예 쳐다보지도 않는 것이 최선의 방법""이라고 조언했다.이 관계자는 ""호재든 악재든 누군가 먼저 알고 팔기 때문에, 주가의 이유 없는 급등락은 있을 수 없다""며 ""일반적인 조회공시를 요구하기보다는 기업이 구체적인 답변을 할 수 도록 제도 개선이 필요하다""고 주문했다.이에 한국거래소 관계자는 ""구체적인 부분으로 조회공시를 요구할 경우 오히려 시세조종 세력에 역이용 당해 투자자들의 피해가 우려된다""며 ""동종업계의 주가 흐름 등을 감안해 조회공시를 요구하고 있다""고 설명했다./kjw@fnnews.com강재웅기자"
