회사,날짜,시간,카테고리,제목,본문
남광토건,2019.08.14,1752,증권,[유가증권시장 공시] 신대양제지 / 남광토건 / 이아이디,"◇신대양제지=골심지 생산부문 분할 결정.◇남광토건=260억원 규모 도로 개설 공사 수주.◇이아이디=2차전지 소재 장비업체 KIT 인수.[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]        					"
남광토건,2019.08.09,1727,증권,[유가증권시장 공시] 남광토건,"◇남광토건=영종랜드마크블루오션Ⅱ 수분양자에게 587억원 규모 채무보증.[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]        					"
남광토건,2019.08.05,1956,전체,한·미 연합훈련…북 추가도발 우려에 대북株 털썩,"(그래픽=김다은 기자)[이데일리 김윤지 기자] 혼란스러운 정세에 대북주도 울상이다. 한미 군 당국은 5일 하반기 연합 군사훈련에 돌입했다. 위기관리참모훈련을 한 뒤 이후 약 2주 동안 연합 지휘소연습(CPX)을 실시할 예정이다. 대북주는 지난달 상승세를 탔지만, 최근 9일 동안 3차례 미사일을 발사한 북한의 추가 도발에 대한 우려로 흔들리고 있다. ◇한달 전 상승세 어디로…줄줄이 하락세 5일 마켓포인트에 따르면 북한 관련 대장주 현대엘리베이(017800)는 전 거래일보다 8.77%(6800원) 떨어진 70700원으로 거래를 마쳤다. 장중 70600원까지 떨어져 52주 신저가를 기록하기도 했다. 북한 관련 건설주인 현대건설(000720)도 5.13%(2150원) 떨어진 39750원에 거래를 끝냈다. 역시 52주 신저가다. 이날 코스피의 하락폭(2.56%)과 비교해 유난히 가파른 수준이다. 지난달 초 대북주는 도널드 트럼프 대통령과 김정은 북한 국무위원장의 판문점 회담 소식에 강세를 보였다. 회담 직후인 7월 1일 현대엘리베이는 98400원(종가 기준), 현대건설은 55000원을 기록했다. 불과 한 달 만에 30% 가까이 하락했다. 여타 관련주도 상황은 비슷하다. 하락장과 맞물려 북한 관련주로 꼽히는 부산산업(011390)(-8.62%) 이화공영(001840)(-13.63%) 현대상선(011200)(-7.40%) 남광토건(001260)(-8.11%) 등이 장중 52주 신저가를 기록했다. 아난티(025980)(-8.37%), 신원(009270)(-5.72%), 좋은사람들(033340)(-4.65%), 인디에프(014990)(-7.07%) 등도 일제히 하락 마감했다. ◇“추가 하락 대비할 필요 있어”이는 변화무쌍한 국제 정세와 연관을 맺고 있다. 북한은 지난달 25일 함경남도 원산 호도반도 일대에서 단거리 탄도미사일 2발을 발사한 데 이어 31일에는 원산 갈마 일대에서 단거리 발사체 2발을 쐈다. 미국 도널드 트럼프 대통령은 일반적인 상황이라고 반응했지만, 지난 6월 북미 정상의 ‘판문점 회동’ 이후 세 차례나 발사가 이어진 셈이다. 여기에 미·중 무역 전쟁 역시 장기화 조짐을 보이고 있다. 트럼프 대통령은 지난 1일 SNS에 “오는 9월1일부터 3000억 달러에 달하는 중국산 제품에 대해 관세를 부과하겠다”는 글을 남겨 추가 관세 부과를 예고했다. 이날 위안·달러 환율은 심리적 지지선인 7위안을 돌파했다. 중국 정부가 이를 용인할 가능성이 높아졌다는 점에서 미·중 협상 장기화로 해석하기도 한다.증권가에선 북한의 도발 여부를 신중히 지켜보며 추가 하락에 대비할 필요가 있다는 의견도 나온다. 지난달 미국 국방부 산하 국방대는 보고서를 통해 “북핵 위협에 대비해 ‘미국은 위기 상황 시 일본, 한국과 비전략 핵무기 역량을 공유하는 새 개념을 고려해야 한다”고 주장했다. 미군 실무선에서 한국, 일본과 핵 공유가 필요하다는 판단이 서 있다는 해석도 가능하다. 김다경 한국투자증권 연구원은 “최근 국내 증시 조정과 함께 대부분 북한 관련 주식이 하락세를 보이면서 KIS 대북 테마주를 동일가중지수(EWI) 방식으로 산출한 KIS NK 인덱스도 급락세”라면서 “실현 가능성이 낮지만 북미 협상이 파국을 맞으면 전술 핵무기 배치론이 고개를 들 수 있다”고 전망했다."
남광토건,2019.07.02,0405,전체,모처럼 활짝 웃은 ‘남북 경협주’,"‘남북 경제협력주’가 오랜만에 활짝 웃었다. 도널드 트럼프 미국 대통령과 김정은 북한 국무위원장이 지난 30일 판문점에서 깜짝 회담을 가지면서 남북 경협 재개 기대감이 한껏 고조된 덕이다. 지난 2월 말 ‘하노이 회담’ 결렬 이후 시들했던 경협주가 본격 반등세에 들어갈지 관심을 끌고 있다. 1일 코스피시장에서 남북 경협주들은 강세를 보였다. 코스피지수는 0.04% 내린 2129.74에 장을 마쳤지만 개성공단 입주기업인 좋은사람들(24.46%) 인디에프(15.19%) 신원(10.62%) 제이에스티나(10.03%) 등은 줄줄이 상승 마감했다. 비무장지대(DMZ) 인근 경기도 파주 영태리에 공장 부지가 있는 삼륭물산도 DMZ 평화공원 조성 기대감을 등에 업고 전 거래일 대비 2.21% 올랐다. 원예 및 조경사업 업체인 자연과환경(5.47%) 남광토건(6.77%) 등도 오름세로 장을 마쳤다. 개성공단, 금강산관광 등 대북사업을 활발하게 펼쳤던 현대그룹 관련 주식도 일제히 상승 흐름을 탔다. 남북 경협사업 전문 계열사인 현대아산의 최대주주인 현대엘리베이터(8.49%)와 철도 관련주 현대로템(5.94%) 등이 상승세를 보였다. 남북 경협주 급등세는 ‘하노이 노딜’ 이후 넉 달 만에 되살아난 북·미 정상회담 개최 가능성이 강하게 반영됐다. 김병연 NH투자증권 연구원은 “과거 북·미 정상회담을 위한 실무회담이 시작될 때마다 남북 경협주 변동이 시작됐었다”며 “북한 비핵화 실무회담이 본격 진행되면 추가적인 (상승) 모멘텀이 지속될 것”이라고 관측했다. 주요 20개국(G20) 정상회담으로 미·중 무역전쟁이 ‘일시 휴전’에 돌입한 점도 국내 증시에 긍정 요인이다. 미국과 중국이 관세 유예로 최악의 시나리오는 피했다는 진단이 나온다.다만 남북 경협주가 단기적으로 들썩일 수 있지만, 기술적 반등에 그칠 수 있다는 지적도 있다. 북한 비핵화 ‘줄다리기’ 과정에서 북·미 간 입장 차이를 조율하는 데 상당한 시간이 불가피하다는 것이다. 최유준 신한금융투자 연구원은 “재선을 앞둔 트럼프 대통령의 정치적 계산이 담긴 이벤트였다는 분석도 있어 지나친 낙관론은 경계할 필요가 있다”고 말했다.양민철 기자 listen@kmib.co.kr"
남광토건,2019.05.07,1839,전체,北 단거리 발사체에 방산株 웃고 경협株 울고,"[이데일리 이동훈 기자][이데일리 박태진 기자] 방위산업 관련주(株)와 남북 경협주가 또 시소장세를 보였다. 북한이 지난 4일 단거리 발사체를 쏜 것으로 알려지면서 북·미 관계는 물론 남·북 관계에도 냉각 기류가 다시 감돌면서 방위산업체 관련주가 상승세를 나타낸 반면 경협주는 하락세를 나타냈다. 지난 2월 말 베트남 하노이에서 열린 북·미 정상회담이 아무런 성과 없이 끝났을 때와 비슷한 상황을 재현한 것이다. 7일 마켓포인트에 따르면 방위산업 관련 통신장비업체인 에이스테크(088800)는 전거래일대비 4.95% 오른 8700원에 거래를 마쳤다. 방향탐지장치 관련 전자시스템 제조업체 빅텍(065450)도 전일대비 4.13% 상승한 3275원에 거래를 끝냈다. LIG넥스원(079550)도 2.62% 상승했고, 풍산(103140)과 국영지앤엠(006050)도 올랐다. 이들 업체 주가는 북한의 무력 도발에 따른 반사이익 기대감이 반영된 것으로 풀이된다. 반면 경협주는 하락세를 나타냈다. 인지컨트롤스(023800)는 전일대비 4.04% 하락한 6890원에 거래를 마쳤다. 삼부토건(001470)과 남광토건(001260), 재영솔루텍(049630), 현대엘리베이(017800), 지엔씨에너지(119850)는 3%대 하락했다. 또 남화토건(091590)과 녹십자(006280), 일신석재(007110), 자화전자(033240), 이엑스티(226360), 한창(005110), 신원(009270) 등도 2%대 하락률을 기록했다. [이데일리 이동훈 기자]전문가들은 이번 도발로 잊혔던 북한 리스크가 재부각돼 투자심리에 영향을 미친 것으로 분석했다. 북한의 군사적 행동은 약 1년 5개월 만으로, 예상치 못했던 도발인 만큼 불안 심리를 자극하는 변수가 될 수 있다는 해석이다. 이경민 대신증권 연구원은 “북·미 정상회담 이후 후속 협상에 대한 불만과 미국의 완고한 협상 태도에 대한 반발, 향후 협상에서의 레버리지 제고 등의 이유로 발사체 발사를 감행한 것으로 풀이된다”고 설명했다.문정희 KB증권 연구원도 “북한의 단거리 발사체 발사로 한반도의 지정학적 리스크가 다시 부각됐다”며 “좀처럼 진전되지 않는 북·미 관계 및 대립이 장기화될 가능성까지 언급된 데 이어 미·중 무역협상 결렬 위험, 원화 약세까지 겹칠 경우 시장 변동성이 확대될 수 있다”고 전망했다.한편 북한 조선중앙통신은 지난 5일 전날 대구경 장거리 방사포와 전술유도무기가 동원된 화력타격훈련을 했다고 보도했다. 이에 국방부는 북한이 쏜 신형 발사체를 신형 전술유도무기라고 공식 평가했다. 미국의 마이크 폼페이오 국무장관도 북한의 신형 발사체를 단거리 발사체로 표현하며 북한과의 대화 기조를 유지하는 모습을 보였다."
남광토건,2019.04.09,1511,전체,봄바람 부는데 '꽁꽁' 언 건설주…본업에 집중할 때,"건설주들이 지지부진한 흐름을 벗어나지 못하고 있다. 한미정상회담을 앞둔 상황인데도 대북 건설주들 역시 큰 힘을 내지 못하고 있다. 전문가들은 이럴 때일수록 안정적인 실적과 탄탄한 재무구조라는 본질에 집중할 때라고 강조했다. 9일 오후 2시 50분 현재 KOSPI200 건설 지수는 전일 대비 0.58% 하락한 283.41을 기록 중이다. 개별 종목별로도 하락세가 우세하다. GS건설 (31,050원 150 0.5%)이 2%대, 삼성엔지니어링 (19,200원 50 -0.3%)이 1%대 하락 중이고, 현대건설 (42,300원 150 -0.3%), 대우건설 (4,740원 45 1.0%), 대림산업 (90,500원 1700 1.9%) 등은 약보합세다. 이 같은 지지부진한 주가는 실적 부진에 따른 우려가 반영된 것으로 보인다. 실제 해외수주는 감소했고 주택가격은 하락세다. 지난 2월 중동 건설 발주는 1월 대비 36% 감소했다. 중동을 중심으로 건설 발주가 감소하면서 한국 건설사들의 해외 수주도 부진한 상황이다. 주택 분양 실적 역시 부진하고, 분양 가격은 하락가능성이 크다. 미래에셋대우에 따르면 1분기 경기 아파트 분양가는 지난해 4분기 대비 14% 하락했다. 대형건설사들을 분석한 이광수 미래에셋대우 연구원은 ""기대했던 해외수주가 감소하고 주택 분양시장 불확실성이 확대되면서 주가가 부진한 상황""이라고 설명했다. 남북경협 테마가 떠오르면 대북 건설주들이 주목받기 마련이지만, 역시 뚜렷한 상승세를 보이지 못하고 있다. 대북 건설주로 꼽히는 HDC현대산업계발을 비롯해 일성건설 (1,270원 20 -1.6%), 남광토건 (11,300원 150 -1.3%) 등은 모두 약보합세다. 지난 2월 북미정상회담 결렬로 급락했던 대북 건설주들은 지난달 29일 한미정상회담 소식에 소폭 상승했지만, 이후 결과에 대한 불확실성에 관망세에 머무는 모습이다. 북미 정상회담을 바라보는 시장의 시선은 긍정적인 전망이 우세하다. 채상욱 하나금융투자 연구원은 ""11일 한미 정상회담을 앞두고 남북 경협 이슈가 재부각되고 있다""며 ""비핵화와 북한 경제개발은 반드시 이뤄질 것""이라고 봤다. 박세라 신영증권 연구원 역시 2분기 업종 전망에 대해 ""한미정상회담 결과에 따른 남북경협 사업 등을 중심으로 주택 및 토목 비중이 높은 종목의 상대적 매력도가 증가할 것""이라고 설명했다. 시장의 앞선 우려에 주가는 하락했지만, 1분기 실적은 시장 전망치 수준을 유지할 전망이다. 이 연구원은 ""안정적인 주택사업 매출이 유지되고 있고, 플랜트 사업 정상화가 기대되기 때문""이라며 ""해외 저수익공사 매출 비중이 빠르게 감소하면서 올해 이익 안정화에 기여할 것""이라고 예상했다. 채 연구원 역시 ""분기 실적 시즌에 건설이 대폭 하회한 것은 2017년4분기 이후 전무하고 오히려 실적을 큰 폭으로 상회하곤 했다""며 ""올 겨울도 날이 따뜻해서 근무일이 많았을 것을 고려하면 어닝 서프라이즈가 나와도 이상할 것 없다고 본다""고 전망했다. 해외 수주 역시 2분기부터 개선될 전망이다. 채 연구원은 ""2월 중 입찰한 사우디와 알제리의 대형 프로젝트 낙찰자 선정은 2분기 중 기대되고, UAE, 이라트, 알제리, 나이지리아 등 굵직한 안건들이 2분기 집중될 것으로 보인다""며 ""해외수주 모멘텀의 부활""이라고 강조했다. 건설업 실적 부진에 대한 우려가 크지만, 이럴 때일수록 본질에 주목해야 한다는 의견이 나온다. 이 연구원은 ""사이클 산업은 회사의 본질에 더욱 주목해야 한다""며 ""안정적인 실적과 재무구조를 가지고 있다면 위기를 기회로 만들 수 있다""고 강조했다.                                                                //기자 프로필 더보기                                    function btnNewshawkMore(_this) {                                        $(_this).parent('.writer_profile').toggleClass('active');                                    }                                "
남광토건,2019.04.05,0403,증권,[위클리 마켓] 10~11일 한미정상회담…섬유·건설·철도 등 남북경협株 볕들까," 다음주에는 공모시장이 잠잠한 모양새다. 그러나 오는 10~11일 미국 워싱턴DC에서 문재인 대통령과 도널드 트럼프 미국 대통령 간 한미정상회담이 열리는 만큼 남북 경협주에 대한 관심이 커질 전망이다. 국내 증시에서 남북 경협주로는 아난티, 현대엘리베이터, 인디에프, 좋은사람들, 신원, 재영솔루텍 등이 꼽힌다. 여기에 일성건설, 남광토건, 현대건설, HDC산업개발 등 건설주 역시 대표적인 남북 경협주로 분류되고 고려시멘트, 아시아시멘트 등 시멘트주도 주목받고 있다.윤도한 청와대 국민소통수석은 지난달 29일 브리핑을 통해 ""문 대통령과 김정숙 여사가 오는 10~11일 트럼프 대통령과 멜라니아 여사 초청으로 미국을 방문할 예정""이라고 밝혔다. 이번 정상회담을 통해 교착상태에 빠진 미·북 협상을 다시 진척시키기 위한 방안이 마련될 것이라는 기대감이 생기고 있다. 문 대통령이 미·북 중재역에 나섬으로써 미·북정상회담이 재개될 것이라는 분석도 나오는 만큼 남북 경협주에 대한 기대감도 커지고 있다.아난티는 한미정상회담 일정이 확정된 지난달 29일부터 지난 2일까지 4거래일간 주가가 1만3700원(3월 28일 종가)에서 1만5950원(2일 종가)으로 16.4%가량 뛰었다. 같은 기간 현대엘리베이터는 8만900원에서 9만3000원으로 15%가량 상승했다. 의류 브랜드 인디에프, 속옷 브랜드 좋은사람들, 섬유제품 제조업체 신원, 광학렌즈 및 광학요소 제조업체 재영솔루텍도 한미정상회담 발표 소식 이후 꾸준히 상승세를 타고 있다.대북 건설주에도 한미정상회담이 호재로 작용하고 있다. 일성건설은 3월 28일~지난 2일 1350원에서 1515원으로 12.2% 상승했고, 남광토건은 같은 기간 1만2950원에서 1만4250원으로 10%가량 올랐다. 현대건설과 HDC현대산업개발도 같은 기간 각각 5.8%, 1.2%가량 상승했다.증권가에서는 남북 경협이라는 호재와 맞물려 건설 부문에 `훈풍`이 불 것이라는 관측이 나온다. 해외 수주와 1분기 실적 모멘텀에 대한 기대감이 생기는 상황에서 대북 관련 이슈가 더해지면 주가 상승에 더욱 탄력이 붙을 수 있다는 분석이다. 남북 경협 대표주자로 꼽히는 철도주에도 호재가 기대된다는 분석이 나온다. 올해 국내 철도 시장 규모는 약 8조원으로 기존보다 15% 이상 확대될 전망이다. 정부의 투자 확대 의지와 함께 이번 한미정상회담을 계기로 남북 경협에 대한 실마리가 풀린다면 철도주에 대한 관심이 더욱 커질 것으로 보인다. 다만 한미정상회담을 계기로 미·북 관계가 안정을 찾으려면 시간이 더 필요한 만큼 신중하게 접근해야 한다는 관측도 나온다.  [정석환 기자][ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]        					"
남광토건,2019.03.20,1732,증권,[유가증권시장 공시] SK디스커버리 / 한미반도체 / 남광토건 등,"◇SK디스커버리=54억 규모 현금배당 결정. ◇한미반도체=SK하이닉스에 26억원 규모 장비 공급.◇남광토건=385억원 규모 건설 공사 수주.◇두산건설=598억원 규모 병원 공사 수주.[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]        					"
남광토건,2019.03.07,0530,전체,번갈아 널뛰는 경협주와 방산주…묻지마 투자 주의보,"도널드 트럼프 미국 대통령(오른쪽)과 김정은 북한 국무위원장이 지난달 28일(현지시간) 베트남 하노이의 소피텔 레전드 메트로폴 호텔에서 단독 정상회담 도중 심각한 표정을 하고 있다. (사진=AFP)[이데일리 김성훈 기자] “네가 내려야 내가 오른다.”최근 온탕과 냉탕을 번갈아 오가는 남북경협주(株)와 방산주의 분위기는 이렇게 설명할 수 있다. 지난달 28일 예상치 못한 2차 북미 정상회담 결과에 남북경협주가 급락한 틈을 타 방산주가 가파른 상승세를 보여서다. 경협주가 오르면 방산주가 내리고 반대로 방산주가 오르면 경협주가 내리는 시소게임이 한층 뚜렷해진 것이다. 분위기에 휩쓸려 주가 추이가 널을 뛰는 종목 특성상 투자에 유의해야 한다는 지적이다.6일 마켓포인트에 따르면 금강산 관광 수혜주로 꼽히는 한창은 전 거래일보다 6.91% 하락한 3300원에 거래를 마쳤다. 전날 16.6% 급등하며 국내 증시 ‘손바뀜 1위’를 차지한 지 하루 만에 급락하며 된서리를 맞았다. 이밖에 아난티(025980), 일신석재(007110), 현대엘리베이(017800), 남광토건(001260), 용평리조트(070960), 경농(002100), 일성건설(013360) 등 남북경협주들이 3~6% 하락했다.반면 전자전장비 제조업체이자 대표적인 방위산업주로 꼽히는 빅텍(065450)은 8.72% 상승한 2930원에 마감하면서 2거래일 연속 하락장을 털어냈다. 포메탈(119500), 풍산(103140), 휴니드(005870) 등 방산주들도 상승 마감하면서 분위기를 이어갔다. 방산주에 온기가 들면 경협주에 살얼음이 끼거나 그 반대의 상황이 뚜렷해진 것이다.[이데일리 이동훈 기자]두 테마주의 대치국면이 본격화한 것은 지난달 28일 2차 북미회담 결렬 소식 이후다. 북미 정상회담에 열기를 더하던 남북경협주가 일제히 급락한 사이 방산주가 급등 가도를 달리면서 명암이 짙어졌다. 실제로 금강산 관광지구 고성봉에 ‘골프·온천 리조트’를 보유한 아난티(025980)는 남북정상회담 결렬 소식에 25.83% 하락하며 시가총액이 6051억원이나 줄었다. 반면 빅텍 주가는 25.25% 뛰면서 신데렐라로 등극했다. 2017년 4월 10일 상한가를 기록한 이후 최고 상승률을 기록한 것은 물론 지난해 9월 이후 5개월여 만에 주가 3000원선을 회복했다.양쪽의 시소게임이 격해진 상황에서 ‘개미’들의 참여가 높아지는 것은 우려할 대목이다. 마켓포인트에 따르면 6일 빅텍 주식 거래 주체에서 개인 매수 비중은 98.82%로 나타났다. 경협주인 한창도 개인 비중이 97%를 넘었다. 같은 날 코스닥 개인 매수 비중이 86.03%인 점을 감안하면 개인 위주 거래가 더 많았던 셈이다. 롤러코스터 행보에 단기 차익을 노린 개인투자자가 늘면서 증권사로부터 대출을 받아 주식을 사는 신용거래융자 비율도 높아지고 있다. 한국금융투자협회에 따르면 지난 5일 기준 신용거래융자 잔액은 전 거래일보다 1546억원 감소한 10조3534억원으로 집계됐다. 그러나 앞선 7거래일 연속 증가세를 보이며 연초(1월 2일 기준) 대비 10.6%(9979억원)나 늘었다. 한 금융투자업계 관계자는 “방산주와 경협주는 실적이나 신규 프로젝트 성사 여부보다 분위기나 외교 정세 변화에 더 민감하게 반응한다”며 “급등 타이밍을 노리고 이들 테마주를 사들이는 무분별한 투자에 유의해야 한다”고 말했다."
남광토건,2019.03.05,1732,증권,[유가증권시장 공시] 풀무원 / SK디앤디 / 남광토건 등,"◇풀무원=풀무원건강생활을 자회사로 편입.◇SK디앤디=계열사 당진에코파워와 298억9800만원 규모 공사 수주.◇남광토건=한국철도시설공단과 1427억원 규모 광역급행철도 제5공구 시설공사 수주 계약 체결.◇세아제강지주=결산배당으로 보통주 1주당 1800원의 현금배당 결정.[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]        					"
남광토건,2019.02.27,0520,전체,하노이에 쏠린 시선…남북경협주 '봄바람'이냐 '황사'냐,"[이데일리 문승용 기자][이데일리 김성훈 기자] “북한이 이전과는 다른 자세를 보이고 있다. 북미 정상회담을 계기로 남북경협주(株)에 대한 모멘텀이 커질 수 있다.”“비교 대상도 없고 분석에도 한계가 있다 보니 위험성이 크다는 점을 주의해야 한다.”2차 북미 정상회담 소식에 또 들썩이기 시작한 남북경협주를 바라보는 업계 안팎의 의견이 분분하다. 이전과 달라진 남북 관계에 대통령이 직접 남북경협 의지를 내비치면서 바야흐로 ‘봄바람’이 불기 시작했다는 의견이 나오고 있다. 반면 국내외 변수가 여전한데다 예상치 못한 이벤트에 수포로 돌아갈 수 있어 ‘봄바람이 자칫 황사가 될 수 있다’는 반론도 만만치 않다.◇남북경협주 상승세로 기대감…“이전과 다르다”26일 마켓포인트에 따르면 대북 경협주로 묶이는 종목들이 일제히 상승세로 장을 마쳤다. 지난해 4월 남북 정상의 ‘판문점 선언’ 이후 수혜주로 꼽히며 상한가를 기록했던 현대로템(064350) 주가는 전 거래일보다 4.47%(1250원) 오른 2만9200원에 마감했다. 현대로템은 북미정상회담 임박 소식에 상승 출발하더니 오후 내 상승폭을 차츰 벌리며 기대감을 키웠다. 이밖에 일신석재(007110)(7.05%), 삼부토건(001470)(2.76%), 남광토건(001260)(1.80%), 신원(009270)(3.97%), 남해화학(025860)(2.97%), 아난티(025980)(5.08%), 다스코(058730)(1.70%), 스페코(013810)(2.61%) 등 남북경협주들도 오름세로 장을 마쳤다. 이러한 흐름은 지난해 6월 싱가포르에서 열린 1차 남북정상회담이 영향을 미쳤다는 분석이다. KB증권에 따르면 1차 북미정상회담 전후 각 3개월간 남북경협주로 꼽히는 133개 종목들은 평균적으로 정상회담 이전 3개월간 19% 상승했으며 정상회담 이후 3개월간 19%가 추가로 상승했다.김영환 KB증권 연구원은 “이번 정상회담에서는 상징적인 의미가 강했던 1차 회담보다 더 구체적인 결과가 예상된다는 점에서 금강산 관광산업이나 철도, 교량, 터널 등 SOC(사회간접자본) 관련 남북경협주 강세가 예상된다”고 설명했다.정부가 직접 나서 남북경협에 대한 의지를 드러냈다는 점도 온기를 더하는 요소로 꼽힌다. 문 대통령은 지난 19일 도널드 트럼프 미국 대통령과의 통화에서 “남북경협을 떠맡을 각오가 돼 있다”며 북미정상회담에서 주요 의제로 다뤄줄 것을 언급하기도 했다. 이광수 미래에셋대우 연구원은 “이전과 가장 큰 변화는 북한의 태도가 달라졌다는 점이다. 김정일 체제와 달리 김정은 체제는 북한의 내부적인 변화에 대한 의지가 크다”며 “변화의 주체가 트럼프 대통령이 아닌 북한 내부체제 변화에 있다고 보고 접근하는 것이 중요하다”고 말했다. ◇성과 없이 주가만 등락…“2차회담 중요”반면 남북경협주가 구체적인 성과 없이 주가 급락만 반복하는 모습을 보이고 있어 신중하게 접근해야 한다는 반론도 있다. 한 금융투자업계 관계자는 “개성공단이나 금강산 관광 등 무난하게 진행하던 사업들이 남북 정세 변화로 큰 부침을 겪지 않았느냐”며 “남북경협은 전 세계에 비교 대상이 없는 모델이다 보니 위험이 아무래도 클 수 밖에 없다”고 말했다. 라진성 키움증권 연구원도 “남북경협의 경우 비용투입 등 리스크 요인을 고려해야 하는 만큼 중장기적 접근이 필요하다”며 “이슈에 일희일비하기보다 신규 프로젝트의 성사 여부 등을 확인하고 투자해야 한다”고 말했다.결국 2차 북미정상 회담에서 어떠한 결과가 나오느냐에 따라 남북경협주의 향방을 가늠할 수 있을 것으로 보인다. 김윤서 신한금융투자 연구원은 “1차 정상회담과 달리 2차 회담은 성과 도출이 이뤄져야 한다는 명분이 있다”며 “회담에서 이른바 빅딜이 성사될 경우 경협주는 더 상승할 여지가 있다”고 내다봤다.김영환 연구원은 “UN안보리와 미국 등이 제한적으로나마 대북 제재 완화조치를 인정한다면 그동안 막혀 있던 경협의 현실화가 가까워질 것”이라며 “1차 북미정상회담 당시 회담 후 30거래일 후 남북경협주들의 주가가 가장 높았던 점을 보면 3월에 호조를 보일 가능성이 있다”고 덧붙였다."
남광토건,2019.02.08,0400,전체,"또 들썩이는 남북 경협株, 상승세 이어갈 열쇠는 ‘핵사찰’","					2차 북·미 정상회담 소식에 남북 경제협력 관련주가 다시 들썩이고 있다. 앞서 개최된 북·미 회담과 남북 정상회담 당시 주가 패턴을 고려하면 기대감은 회담 며칠 전까지 이어질 가능성이 높다. 그동안 경협주의 급등과 버블(거품) 붕괴를 겪었던 투자자들도 이 패턴 때문에 조심스러운 모습이다. 전문가들은 회담 이후까지 ‘경협주 모멘텀’이 이어지려면 핵사찰 개시 등 구체적인 실행방안이 나와야 한다고 본다. 7일 코스피·코스닥 시장에서 남북 경협주들은 동반 강세를 나타냈다. 북한 비핵화 기대감에 방사성폐기물 처리 및 원자력사업 관련 종목인 오르비텍(16.14%) 우리기술(14.02%) 한전기술(2.88%)이 올랐다. 시멘트 관련 업종인 아세아시멘트(4.10%)와 한일현대시멘트(2.91%), 건설·교통·철도 관련주인 남광토건(2.76%) 대아티아이(2.32%)도 상승세를 보였다. 이날 코스닥지수는 북·미 정상회담 기대감과 외국인 매수세 영향으로 1.66% 오른 728.79에 마감했다. 코스피지수는 등락을 거듭한 끝에 약보합세로 장을 마쳤다. 전날 2차 북·미 정상회담 계획이 발표되자 주가는 꿈틀거리기 시작했다. 도널드 트럼프 미국 대통령은 지난 5일(현지시간) 새해 국정연설에서 오는 27~28일 베트남에서 김정은 북한 국무위원장과 회담을 가질 예정이라고 밝혔다. 회담이 이틀간 진행되는 데다 회담 직후 미국과 중국의 무역협상 마지막 시일이 예정돼 있다는 점을 고려해 시장은 이번 회담에서 긍정적인 결과가 나올 것으로 기대하고 있다.다만 경협주가 힘을 받을 수 있는 기간은 길지 않을 전망이다. 지난해 남북 정상회담과 6·12 북·미 정상회담을 앞두고도 비슷한 패턴이 연출됐기 때문이다. 김병연 NH투자증권 연구원은 “실무협상부터 정상회담 일주일 전까지 기대감에 따라 주가 상승이 이어지다가 일주일 전 회담 내용을 예측하는 뉴스 흐름에 따라 선제적 차익실현이 나타났다”고 분석했다. 전문가들은 ‘경협주 모멘텀’을 이어가게 만들 열쇠로 핵사찰 개시를 꼽는다. 이번 회담에서 경협 ‘기대감’을 ‘현실’로 이어지게 만들어줄 세부 실행방안이 나와야 한다는 뜻이다. 김병연 연구원은 “이번 2차 북·미 정상회담의 키워드는 구체적 실행 방안, 즉 핵사찰”이라고 말했다. 문정희 KB증권 연구원도 “2차 북·미 정상회담에서 북한이 핵사찰을 받아들이고, 미국이 대북 제재를 완화한다면 남북관계, 특히 경제협력이 빠르게 진행될 수 있다”며 “이는 금융시장에도 긍정적 영향을 미칠 것으로 예상되는데 특히 원화의 대외적 신뢰가 더 높아질 것”이라고 내다봤다.임주언 기자 eon@kmib.co.kr"
