회사,날짜,시간,카테고리,제목,본문
휴스틸,2016.03.25,0300,경제,원샷법 구조조정 첫 타깃은 철강업,"주형환 장관 “업계와 얘기 끝나”산업계에 본격적인 구조조정이 시작된다. 철강업계가 첫 번째 타깃이다. 정부가 8월 ‘기업활력제고특별법(원샷법)’ 시행을 앞두고 구조조정 1순위로 철강업계를 꼽았다. 주형환 산업통상자원부 장관은 24일 광주에서 열린 산업단지 수출카라반 행사에 참석한 뒤 기자들과 만나 “(원샷법에 따른 구조조정을) 1차적으로 철강업종부터 시작할 것”이라며 “이미 업계와의 얘기가 거의 끝났다”고 말했다. 철강산업은 그동안 대표적인 공급과잉 산업으로 구조조정의 필요성이 꾸준히 제기돼 왔다. 철강산업을 시작으로 조선, 석유화학 등 공급과잉으로 부진의 늪에 빠진 업종들이 잇따라 구조조정에 들어갈 것으로 전망된다.○ 구조조정 가이드라인 7월 나와주요기사 산업부 관계자는 “현재 철강업계에서 일종의 구조조정 가이드라인이 될 수 있는 보고서를 만들기 위해 협의체를 만들어 논의 중”이라며 “보고서를 만드는 데 3개월가량이 걸릴 것으로 예상돼 7월이면 결과물이 나올 것”이라고 전했다. 정부 주도의 구조조정안은 업계의 반발이 예상되는 만큼 기업들이 결과에 대해 수긍할 수 있도록 외부의 공신력 있는 업체가 만들도록 하겠다는 것이다. 현재 맥킨지나 보스턴컨설팅그룹과 같은 글로벌 컨설팅 업체가 거론된다. 일본은 이미 산업경쟁력법에 따라 2014년부터 철강, 석유화학, 판유리 업종에서 업종별 수급 전망 등을 담은 보고서를 만들어 경제산업성에서 공표하고 있다. 보고서에는 열연강판, 냉연강판, 후판, 철근 등 철강제품별 글로벌 수급 전망과 이에 따른 적정 설비 등이 담길 예정이다. 이 보고서를 바탕으로 개별 기업이 주주, 채권단 등과 협의해 설비를 감축하거나 인수합병(M&A) 등의 구조조정을 실시한다. 민간 주도로 구조조정을 할 수 있도록 이끌겠다는 게 정부 방침이다.○ 철강산업 세계적 공급과잉 철강업종의 경우 공급과잉에 따른 경쟁력 악화로 이미 중국, 일본을 비롯해 전 세계적으로 구조조정이 추진되고 있다. 대규모 장치를 설치해 생산하는 ‘장치산업’의 특성상 철강산업은 시장의 수요에 탄력적으로 대응하기가 어렵다. 지난해 세계 철강 생산량은 16억2000만 t으로 수요 15억1100만 t보다 1억900만 t이 초과한 상황이다. 세계 생산능력이 23억3000만 t이라는 점을 감안하면 가동률은 69.5%에 그친다. 올해도 수요가 증가할 가능성은 낮아 보인다. 중국 경제성장이 둔화된 데다 저유가로 인해 철강업계의 주요 수요 산업인 조선, 건설이 모두 직격탄을 맞았기 때문이다. 포스코는 올해 국내 철강제품 수요가 5580만 t으로 지난해 대비 0.6% 증가하는 데 그칠 것으로 전망하고 있다. 특히 강관업계 상황이 여의치 않다. 세아제강, 현대제철, 휴스틸, 하이스틸 등 국내 업체들이 생산하는 유정용 강관은 대부분이 북미지역으로 수출된다. 지난해 셰일가스 개발 열풍으로 국내 업체들의 강관 수출이 증가하자 현지 업체들은 미국과 캐나다 정부에 잇달아 반덤핑 조사를 의뢰했다. 그 결과 캐나다에 강관을 수출하는 업체들은 8.8∼37.4%, 미국으로 수출하는 업체들은 9.89∼15.75%의 관세를 부과당했다. 지난해 주택 분양 증가세가 올해까지 이어질지도 미지수다. 이런 가운데 지난달에는 중국산 철근 수입량이 7만8000t으로 지난해 같은 기간보다 62.2% 급증하며 가격 경쟁이 격화되고 있다. 이런 상황이 계속되면서 국내 업체들은 자율적으로 구조조정을 진행하고 있다. 지난해 창사 이래 첫 순손실을 낸 포스코는 올해 35개, 내년 22개 계열사를 정리할 계획이다. 지난해 흑자 전환한 동국제강은 경북 포항 후판2공장과 계열사인 국제종합기계 매각을 추진하며 재무구조를 다지고 있다.○ 구조조정 암초 여전해 원샷법으로 판은 만들어졌지만 철강업계 구조조정 과정에서 작지 않은 진통이 예상된다. 당장 유동성 위기로 채권단 관리를 받고 있는 동부제철만 해도 매각이 쉽지 않은 상황이다. 2014년 10월 자율협약(채권단 공동관리)에 들어간 동부제철은 계속된 경영 악화로 지난해 10월 기업개선작업(워크아웃)에 돌입했고, 산업은행 등 채권단은 제3자 유상증자 방식을 통한 동부제철 매각에 착수했다. 하지만 올해 1월 29일 인수의향서(LOI) 접수 마감일까지 신청자가 전혀 없어 매각이 불발됐다. 중국 등 외국에 내다파는 방안도 거론되지만, 중국이나 일본 철강업체들도 강도 높은 구조조정을 실시하고 있어 매각이 쉽지 않다. 채권단 관계자는 “1월 매각 추진 때도 일부 외국계 펀드 외에는 동부제철에 관심을 갖는 곳이 없었다”며 “글로벌 철강업계의 불황이 호전되지 않는 한 매각이 쉽지 않아 보인다”고 말했다.세종=신민기 minki@donga.com / 강유현·김철중 기자  "
휴스틸,2016.03.15,1940,사회,3월16일 알림,◇ 생명의숲국민운동본부는 창립 18돌을 기념해 18일 오후 1시30분부터 서울 프레스센터 20층 국제회의장에서 산림청과 함께 ‘숲의 정원문화 활성화를 위한 한일교류 세미나’를 연다. 이도원 서울대 교수의 ‘넉넉한 물과 풍경의 들뫼를 꿈꾸며’와 일본 홋카이도 가든쇼 관계자들의 주제 발표가 이어진다. (02)499-6153.◇ 함석헌 기념사업회는 18일 오후 3시 서울 연지동 한국기독교회관 2층에서 ‘함석헌 선생 탄신 115주년 기념강연회’를 연다.◇ 서강대는 14일 동문인 장철호 로뎀인베스트먼트 대표(경영학과 83학번)로부터 교내 탈북학생 동아리 ‘우리하나’ 지원금으로 1천만원을 기부받았다.◇ 한국철강협회 강관협의회는 15일 이사회를 열어 이진철 휴스틸 사장을 회장으로 선임하고 올해 사업계획을 확정했다.◇ 대한염업조합은 제22대 이사장에 양광 신안군 생활체육협의회장을 선출했다.◇ 한국예술종합학교는 15일 배우 오만석·소프라노 홍혜란·건축가 최욱씨를 이번 학기부터 1년간 객원교수로 임용했다. ◇ 계간 문학동네는 15일 ‘제7회 젊은작가상’ 대상에 소설가 김금희씨를 선정했다. 수상작은 . ‘제5회 문학동네 대학소설상’은 이희주씨의 에 돌아갔다.  
휴스틸,2016.01.25,1735,증권,철강株 모처럼 웃다…포스코 등 5%이상 급등," 주식시장에서 부진을 거듭하던 철강주가 모처럼 기지개를 폈다. 글로벌 경기 부양 기대감이 커지고 계절적 성수기인 중국 춘제(설)가 가까워지면서 반등에 나섰다.25일 유가증권시장에서 포스코 주가는 전날보다 5.59% 오른 17만원에 거래를 마쳤다. 원화값 약세로 연일 내리막길을 걷던 주가가 지난해 말 16만6500원보다 높은 수준으로 복귀한 것이다. 지난 21일 52주 신저가 15만5000원을 기록하는 등 연초 이후 주가가 6.6% 떨어지기도 했지만 지난 22일부터 분위기가 달라졌다.올 들어 주가가 최대 12.6%까지 떨어졌던 현대제철도 마찬가지다. 이날은 4만7300원으로 전날보다 4.99% 급등한 채 마감했다. 공매도 표적이 되면서 21일 신저가 4만3650원까지 곤두박질쳤지만 22일부터 반등을 시작한 것이다. 이 밖에도 현대비앤지스틸(4.7%) 화인베스틸(6.3%) 동일제강(2.6%) 휴스틸(2.5%) 세아제강(1.9%) 등이 동반 강세를 보였다.철강주가 이처럼 상승세로 돌아선 데는 글로벌 경기가 좋아질 것이라는 기대감이 작용한 것으로 풀이된다. 22일을 기점으로 원·달러 환율이 안정을 되찾은 데다 미국 기준금리 인상이 촉발한 금융시장 불안이 27일 연방공개시장위원회(FOFM) 회의를 앞두고 진정된 덕분이다. 철강주는 대표적인 경기 민감주로서 주가가 글로벌 경기와 뚜렷하게 연동되는 흐름을 보인다. 자동차·조선·정보기술(IT) 등 전방산업이 살아나야 철강 수요도 늘어날 수 있기 때문이다.또한 중국 춘제를 즈음해 철강 수요가 증가하는 계절적 성수기라는 점도 주가에 호재로 작용했다. 박현욱 HMC투자증권 연구원은 ""중국 철강 유통가격이 계절적 성수기인 춘제 이후에도 강보합세를 지속할 것으로 보인다""고 말했다.[김윤진 기자][ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]        					"
휴스틸,2015.11.23,0322,전체,"철강株, 고철가격에 사들이는 기관들","철강업체들의 주가 하락이 과도하다는 지적이 잇따른다. 조선 경기 침체와 중국의 저가 공세, 글로벌 경기 둔화 등 업황이 부정적인 것은 사실이지만 밸류에이션 측면에선 주가가 청산가치를 한참 밑돈다는 것이다. 기관 투자가들은 싼 맛에 일단 철강주들을 담기 시작했다.   22일 증권업계에 따르면 현재 코스피시장에 상장된 15개 철강업체들의 평균 PBR(주가순자산비율)은 0.47배로 집계된다. 15개 철강업체 모두 주가가 청산가치도 반영하지 못하고 있다는 얘기다.  투자 컨설팅업체 아이투자의 분석을 보면 휴스틸 (9,980원 20 -0.2%)은 현재 PBR이 0.27배에 불과하다. 세아제강 (47,400원 0 0.0%)은 0.3배, 만호제강 (15,700원 50 -0.3%)은 0.33배다. 철강주 맏형인 포스코조차 PBR이 0.35배에 그친다. 세아홀딩스 (78,600원 100 0.1%)와 동일산업도 각각 0.4배, 0.46배고 CS홀딩스 역시 0.47배 수준이다. 현대제철 (31,450원 50 -0.2%)도 PBR 0.5배로 거래되고 있다.문배철강 (2,560원 5 -0.2%)과 세아베스틸 (15,250원 150 -1.0%)이 그나마 PBR 0.7배 초반을 유지해 가장 높은 수준이다. 철강업체들의 주가가 이렇게 낮아진 까닭은 올해 실적이 부진했을 뿐만 아니라 당분간 업황 개선이 힘들 것으로 전망되기 때문이다. 철강업체들의 주력 수요처 중의 하나인 조선업이 바닥을 기고 있는데다 과잉투자에 나섰던 중국 업체들은 저가 출혈 판매를 계속하고 있다. 각국 철강업계가 자발적인 구조조정을 진행하고 있지만 속도는 더디다. 최근 영국 내 철강 공장 3곳이 폐쇄됐지만 전세계 업계에 미치는 영향은 크지 않고 유동성 위기를 겪고 있는 중국 시노스틸은 구조조정을 미루는 분위기다.   백재승 삼성증권 애널리스트는 ""영국 전체의 조강 생산량이 글로벌시장에서 차지하는 비중은 0.7%에 불과하기 때문에 영국 철강 공장이 문을 닫은 것은 시장에 별 영향이 없다""며 ""이보다는 중국의 철강 생산 상황이 중요하다""고 말했다.    또 ""중국은 중앙과 지방정부의 이해관계 때문에 철강업체 구조조정이 속도를 내기 어려운 상태""라며 ""결론적으로 업황 불확실성이 좀처럼 해소되지 않는다는 점이 가장 큰 숙제""라고 진단했다.   주목할 점은 이런 상황을 모두 감안해도 철강업체들의 현재 주가는 지나치게 낮은 수준이라는 게 전문가들의 판단이다. 미래에셋증권은 올해 예상실적을 기준으로 한국과 중국, 일본의 철강기업 시장가치를 분석한 결과 포스코와 현대제철은 PER(주가수익비율)이 각각 13.1배와 7.4배였고 PBR은 각각 0.4배였다. 반면 중국 바오산철강과 안강스틸은 PER이 각각 18.8배와 77.2배였고 PBR은 0.8배와  0.7배였다. 일본의 신일철주금과 JFE홀딩스는 PER이 9.0배와 8.7배에 PBR이 0.7배, 0.5배로 분석됐다.   PBR 기준으로 철강업체들의 주가 할인율(자국 증시 기준)을 보면 한국이 56~67%에 달했고 중국은 27~53%, 일본은 43% 수준으로 집계됐다. 단순지표는 물론 상대 분석으로도 한국 철강업체들의 주가 수준이 지나치게 낮다는 얘기다. 최근 증권가에서 '업황은 부진하지만 주가 하방경직성이 가장 큰 업종'으로 철강업을 꼽는 이유다.   김미송 IBK투자증권 애널리스트는 ""시장 평균보다 할증을 줄 요인이 없어 철강업종에 대해 투자의견 중립을 유지하고 있지만 과도한 주가 하락으로 밸류에이션은 정상화될 필요가 있다고 본다""고 말했다. 박현욱 HMC투자증권 애널리스트도 ""철강업체들의 PBR은 역사적으로 최저점 수준에 와 있다""며 주가가 추가로 하락할 가능성은 낮다고 내다봤다.   문제는 주가가 언제쯤 반등할 수 있느냐는 점인데 ""업계 전체적으로 상승 모멘텀은 찾기 어렵지만 개별 기업별로는 조금씩 차별화가 있을 것""이라는 게 애널리스트들의 공통된 의견이다. 한 증권업계 관계자는 ""포스코의 경우 나올 수 있는 악재가 모두 나왔고 자회사 매각 등 재무구조 개선 효과도 기대된다""고 말했다.    일단 기관투자자들은 철강주 대표인 포스코 베팅에 나섰다. 미국 기준금리 인상을 앞두고 시장이 불안한 상황에서는 하방경직성을 갖춘 업종에 메리트가 있다는 판단이다. 기관은 포스코를 지난 8월에 42만주, 9월에 53만주, 10월에 114만주 순매수했고 이달 들어서도 51만주를 순매수하고 있다.                                                                //기자 프로필 더보기                                    function btnNewshawkMore(_this) {                                        $(_this).parent('.writer_profile').toggleClass('active');                                    }                                "
휴스틸,2015.08.25,0416,부동산,[알짜 분양아파트] 청광종합건설 `당진송산 청광플러스원`," 청광종합건설이 충남 송산면 유곡리 116 일대에 짓는 `당진송산 청광플러스원`을 분양 중이다. 이 단지는 지상 10층 5개동에 전용면적 49·59㎡ 총 299가구 규모로 들어선다. 전용면적별로는 49㎡ 219가구, 59㎡ 80가구다. 배후 수요가 풍부한 것이 이 아파트의 가장 큰 장점이다. 단지 인근에 송산2일반산업단지가 있어 근로자들을 중심으로 한 대규모 임대 수요가 예상된다. 현대제철에서 직선거리로 3㎞밖에 떨어져 있지 않으며 국내 상위 6개 대형 철강업체인 현대하이스코, 동국제강, 동부제철, 휴스틸, 환영철강은 물론 송산1일반산업단지와 아산국가산업단지 고대지구 등도 가깝다.쾌적한 주거 환경도 갖췄다. 면적 11만㎡에 달하는 대규모 공원이 근처에 조성되고 단지 전체가 숲으로 둘러싸여 여가를 즐기기에 좋다. 단지에서 500m 거리에 유곡초가 있어 자녀들이 걸어서 통학할 수 있다.2018년 서해선 복선전철이 개통되면 신안산선과 원시~소사선을 이용해 여의도까지 1시간 내에 도착할 수 있다. 당진IC와 송악IC가 10㎞ 안에 있어 서해안고속도로와 당진~대전 고속도로로 진입하기도 쉽다. 설계도 눈에 띈다. 작은 면적에도 불구하고 입주민 생활편의를 극대화할 수 있는 특화설계를 도입했다. 전 가구가 남향으로 배치됐으며 전용률은 77% 이상이다. 전용면적 49㎡에는 방 2개를 넣고 신혼부부나 2인 가구가 살기 적합하도록 동선과 레이아웃 등을 최적화했다. 전용 59㎡는 방 3개로 어린 자녀를 둔 부부 등 3~4인 가구가 넉넉하게 생활할 수 있도록 했다. 주방은 ㄱ자형으로 설계했고 주방 수납장이 설치된다. 시스템 선반과 전동빨래건조기, 드럼세탁기를 빌트인으로 설치해 입주민 생활편의를 극대화했다. 층간소음을 최소화하는 차음재도 적용한다. 디지털 도어록과 출입보안 시스템, 홈오토 월패드 등 다양한 보안 시스템도 도입했다. 이와 함께 LED 실내조명으로 에너지 효율을 높였다.분양 관계자는 ""당진송산 청광플러스원은 송산 일대에 17년 만에 공급되는 초소형 아파트""라며 ""실수요뿐만 아니라 임대 수익을 원하는 투자자에게도 적합하다""고 설명했다. 분양가는 3.3㎡당 500만원대다. 입주는 내년 하반기 예정이며 견본주택은 충남 당진시 수청동 1018에 있다. (041)352-8988[특별취재팀 = 이근우 차장(팀장) / 이한나 차장 / 문지웅 기자 / 김태성 기자 / 신수현 기자 / 임영신 기자 / 김인오 기자]매일경제 엮인글•  국토교통부보다 더 빠른 매경 리얼타임 실거래가  바로가기!•  추천 경매 물건 확인! [ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]        					"
휴스틸,2015.08.07,1609,증권,주주권익 악용하는 `엘리엇 개미들`,"▶ 여기를 누르시면 크게 보실 수 있습니다 최근 엘리엇 사태로 `주주 가치`에 대한 관심이 증폭되자 이에 자극받은 개미투자자들이 경영 활동에 적극적으로 참여하는 빈도가 늘고 있다. 소액주주운동은 기업의 횡포를 막고 소액주주 권리를 보호하는 긍정적 측면이 있지만 일부에서는 주가 차액을 노리는 수단으로 변질돼 기업의 경영 활동에 피해를 끼치는 사례도 나오고 있다. 세코닉스는 7일 신은수 씨 외 4인이 지분 6.69%를 취득했다고 공시했다. 이들은 ""경영권 참여와 지배구조 개선을 도모하고, 자사주 취득 결의 혹은 권유와 같은 방법을 통해 주주로서 영향력을 행사하겠다""고 밝혔다. 세코닉스는 지난해 매출액 2171억원, 영업이익 180억원, 당기순이익 142억원을 기록한 우량회사지만 경영권 승계 이슈 때문에 그동안 회사가 주가를 억눌렀다는 게 소액주주들의 주장이다. 세코닉스와 유사업종 회사인 엠씨넥스 주가가 주주친화 정책으로 최근 1년 사이 3배 이상 오른 것이 주주 행동이 촉발된 원인으로 분석된다.소액주주들은 인터넷 커뮤니티 등을 통해 서로 정보를 주고받다 힘을 모아 경영진에 자신들의 요구를 적극 제시하고 있다. 주주가 회사 경영에 관심을 보일수록 경영진에 대한 감시 기능이 강화된다는 것은 긍정적이지만 소액주주들은 경영진의 횡령·배임이나 분식회계 등 법적 잘못이 없는데도 단순히 주가가 하락했다는 이유만으로 경영권을 공격하기도 한다.성창기업지주는 소액주주들과 기업이 충돌하고 있는 대표 기업이다. 내년에 설립 100주년을 맞는 이 회사는 수백억 원을 배당하라는 소액주주의 압력에 직면했다.분쟁이 수면 위로 드러난 것은 작년 소액주주연합 대표 격인 김택환 씨가 본격적으로 활동하면서부터다. 김씨는 온라인상에서 회사 자산가치가 저평가됐다고 주장하며 자산가치 재평가를 요구했다. 소액주주들의 의결권 행사 위임장을 얻어 지난 3월 주주총회에서 △현금배당(1주당 1000원) △이사·감사 선임건 △유상감자(유상감자 10%·1주당 4만3881원) 실시 등의 주주제안을 내세웠고, 결국 감사로 선임됐다. 이는 성창기업지주의 2013년도 말 기준 자산총액 875억원의 절반에 가까운 411억원이다. 이 사실이 알려지면서 2만원대였던 주가는 두 달 만에 두 배 이상 상승했다.김씨는 ""회사가 명지지구 보상금 1700억여 원을 받으면 250억원을 주주에게 돌려주기로 약속했지만 지키지 않고 있다""고 말했다. 이에 대해 성창기업지주는 ""250억원을 주주에게 돌려주겠다는 약속을 한 사실이 없다""고 밝혔다.전업투자자였던 김씨는 2011년 이미 휴스틸의 소액주주운동에 참여해 현금배당 등의 주주제안을 한 바 있다. 김씨는 휴스틸과 법정공방 끝에 패소했고, 그 후 성창기업지주 소액주주운동에 참여했다. 김씨는 성창기업 주총에서 감사로 선임됐지만 회사가 감사 임용계약을 체결하지 않아 법정공방 중이다.보루네오도 비슷한 상황이다. 지난 6월 15일 보루네오 주식 단 2주만을 보유한 개인주주 윤만성 씨가 처음 경영권 분쟁 소송을 제기했다. 현 경영진을 해임하는 임시주주총회를 열어 달라는 것이다. 이 소식에 주가가 이틀간 약 68% 급등했으나 16일 소송이 취하된 후 이틀간 12% 내려앉았다. 지난 21일에는 새로운 소송이 다시 접수됐다는 소식에 주가가 또다시 44% 급등했다. 비츠로시스 등 다른 중소형사도 비슷한 상황을 겪은 바 있다. 최근 활발해진 소액주주운동이 부정적인 것만은 아니다. 정삼영 대체투자연구원장은 ""엘리엇을 계기로 국내에서도 행동주의에 대한 관심이 높아졌다""며 ""행동주의는 전통적인 투자 방향 중 하나로 경영 효율성에 기여하는 측면도 있다""고 설명했다.[용환진 기자 / 김윤진 기자 / 김태준 기자][ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]        					"
휴스틸,2015.06.09 ,"1725
","

증권/금융

",신배당지수 편입될 유망株를 잡아라," 	코스피 수익률 웃도는 '신배당지수' 12일 편입 종목 정기변경신배당지수 편입 종목 정기 변경일(11일)을 앞두고 신배당지수에 대한 관심이 쏠리고 있다. 코스피 배당성장 50지수, 고배당 50지수, 코스피 우선주 지수, KRX 고배당 50지수 등 4개 신배당지수의 올해 수익률은 모두 코스피 수익률을 웃돌고 있다.9일 한국거래소에 따르면 코스피 배당성장 50지수는 올해 들어 8일까지 26.50% 올랐다. 코스피 고배당 50지수(15.06%), 코스피 우선주 지수(8.34%), KRX 고배당 50지수(10.62%) 등 다른 3개 지수도 8%이상 상승했다. 이 기간 코스피 수익률은 7.81%였다.투자자의 관심은 신배당지수에 새롭게 편입될 종목에 집중되고 있다. 특히 관련 상장지수펀드(ETF)가 출시된 코스피 배당성장 50과 코스피 고배당 50지수에 대한 관심이 크다.현재 코스피 배당성장 50에 신규로 편입되는 종목 가운데 지수 비중이 높은 종목은 삼진제약, 한국카본, 한세예스24홀딩스, 고려제강, 한국콜마홀딩스, 아모레G, 아모레퍼시픽 등 7개 종목이다. 또 지수 내 종목 비중이 급증하는 종목은 삼화페인트, 대덕GDS, 자화전자 등이 꼽힌다.반면 이번 정기변경으로 제외되는 지수에서 제외되는 종목도 다수다. SK, 에스원, 삼성중공업, 한국타이어월드와이드, 세방, 삼천리, 새론오토모티브, 태림포장 등 8개 종목은 이번 첫 정기변경에서 빠질 것으로 예상되고 있다.코스피 고배당 50은 디와이, 자화전자, 영흥철강, 대덕GDS, KPX케미칼, 휴비스, 삼화페인트, 한국철강, E1, 동양생명, LS, LS산전, DGB금융지주, GKL, 동부화재, 삼성카드, POSCO 등 17개 종목이 신규 편입될 예정이다.반대로 NH투자증권, SK이노베이션, S-Oil, 한샘, 대구백화점, 새론오토모티브, 조선내화, 기신정기, 세아특수강, 디씨엠, 태경산업, KC코트렐, 삼익THK, 한전산업, 휴스틸, 대성에너지, 유화증권, 텔코웨어 등 18개 종목은 제외될 전망이다.fact0514@fnnews.com 김용훈 기자"
휴스틸,2015.02.04 ,"1720
","

증권/금융

",'돈맥경화 코스닥社' 부동산 처분 잇따라," 	에스아이리소스·파라텍 등 토지·건물 매각해 자금조달.. 주가 영향 '반짝효과' 그쳐연초부터 코스닥 상장사들의 유형자산 처분 사례가 잇따르고 있다. 대부분 채무 상환, 유동성 확보 등 재무구조 개선이 목적으로 자금 흐름에 숨통을 틔기 위한 자구책으로 풀이된다.13일 금융감독원 전자공시시스템에 따르면 올들어 이날 현재까지 코스닥 상장사들의 유형자산 처분 공시는 총 3건이다. 지난해 같은 기간에는 한 건도 없었다.에스아이리소스는 최근 대구광역시 달서구 신당동 토지 및 건물을 영원코퍼레이션에 80억원에 매각한다고 밝혔다. 자산총액의 16.20%에 해당하는 액수다. 처분 목적은 '채무상환을 통한 재무구조 개선'이다.파라텍도 최근 서산 소재 토지와 건물을 특수관계 법인 극동정밀에 94억원에 매각했다. 회사 관계자는 ""경영활성화 방안에 따라 유동자금을 확보하기 위해 매각을 결정했다""고 밝혔다.자연과환경은 오는 16일 휴스틸에 대구시 구지면 소재 토지와 건물을 146억원에 처분하기로 했다. 자산총액의 22.31%에 해당한다. 회사 측은 ""종속회사인 자연과환경스틸의 경영효율성과 재무구조 개선을 위한 유동성을 확보하기 위해 이같이 결정했다""고 설명했다.이같은 자산 매각 소식은 주가에는 일단 호재로 작용했지만 '반짝 효과'에 그친 것으로 나타났다.파라텍은 매각 소식이 전해진 지난달 30일 0.77% 소폭 오름세를 보였지만 이후 2거래일 연속 내림세로 돌아섰다.에스아이리소도 매각 소식이 전해진 지난달 21일 4.29% 반짝 오름세를 보였지만 이후 등락을 거듭하다 하락세로 전환했다. 자연과환경 역시 매각 소식이 전해진 다음날 0.83% 소폭 올랐다가 이후 하락세를 보이고 있다.한 대형증권사 스몰캡 애널리스트는 ""자산 매각을 통한 현금 확보는 일단 주가에는 긍정적으로 작용한다""면서도 ""하지만 실적과는 큰 연관성이 없고 실제 매각 대금이 재무 구조에 쓰이는지도 불분명한 경우가 많아 투자에는 주의가 필요하다""고 지적했다.bsk730@fnnews.com 권병석 기자"
휴스틸,2014.12.22,1813,경제,"정부, 유정용강관 美반덤핑 WTO 제소","정부는 우리 기업이 수출하는 유정용 강관에 대해 고율의 반덤핑 관세를 부과한 미국 정부 조치가 세계무역기구(WTO) 협정에 위배된다고 보고 WTO 분쟁해결 절차에 22일 회부했다.미국 정부는 7월 11일 현대하이스코, 넥스틸, 세아제강 등 국내 기업 유정용 강관에 9.89~15.75% 관세를 부과했고, 강관 수출업체들은 미국 반덤핑 조치의 부당성을 주장하며 정부에 WTO 제소를 요청해 왔다. 정부는 미국 상무부의 반덤핑 조사 과정상 덤핑 마진 계산 방법 등에서 WTO 협정 위배 소지가 있다고 판단했다. 또 세아제강, 휴스틸, 일진 등이 조사 대상 업체로 선정해달라고 지속적으로 요청했으나 특별한 이유 없이 이를 수용하지 않고 일방적으로 고율의 관세를 적용했다. [김기철 기자][ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]        					"
휴스틸,2014.12.22,1802,전체,"정부, WTO에 미국 제소","		 ""한국산 유정용 강관 반덤핑 관세 부당"" 우리 정부가 한국산 유정용 강관에 대해 높은 수준의 반덤핑 관세를 부과한 미국을 세계무역기구(WTO)에 제소했다. 미 상무부의 반덤핑 관세 조사 과정이 WTO 협정에 어긋나고 국내 업체들에 미치는 영향이 크다는 판단에서다. 22일 산업통상자원부는 미국이 지난 7월 국내 기업들이 수출하는 유정용 강관에 부과한 반덤핑 관세가 WTO 협정을 위반한 것으로 결론 내리고 이날 WTO 분쟁해결절차에 회부했다고 밝혔다. 미국은 7월 현대하이스코(15.75%)와 넥스틸(9.89%), 세아제강·휴스틸·아주베스틸·일진(12.82%) 등이 수출하는 유정용 강관에 대해 반덤핑 관세를 물리기로 결정했다. 이번 제소로 미국은 우리와 30일 이내에 양자협의를 해야 하고 60일 이내에 합의가 이뤄지지 않으면 우리 측의 요청에 따라 3명으로 구성된 WTO 재판부(패널)가 최종 판정을 한다. 정부는 미국이 우리 제품의 반덤핑 관세 최종판정 판단 과정에서 예비판정 때 적용했던 국내 기업의 이윤율보다 더 높은 다국적 기업 테나리스의 이윤율(26.11%)을 적용한 것이 WTO 협정 위반이라고 보고 있다. 특히 미국의 조치로 지난해 유정용 강관 수출 규모(89만4,000톤·8억1,700만달러)감안할 때 연간 1억달러 규모의 반덤핑 관세가 발생하는 등 파장이 만만치 않을 것으로 전망되기 때문이다. 또 경쟁국인 인도(2.05~9.91%)나 대만(0~2.52%)보다 반덤핑 관세가 높아 가격 경쟁력이 떨어질 우려도 있다. 박근혜 대통령도 10월 페니 프리츠커 미 상무부 장관을 만나 직접 한국산 유정용 강관의 반덤핑 관세 부과 결정에 대해 직접 우려를 표명하기도 했다.홍영기 산업부 통상법무과 과장은 ""미 상무부가 덤핑 마진 계산 방법 등에서 WTO 협정을 위배했다고 판단했으며 우리 정부가 승소하면 미국은 반덤핑 관세 부과 조치를 시정해야 한다""고 말했다.세종=구경우기자 bluesquare@sed.co.kr[ⓒ 인터넷한국일보, 무단 전재 및 재배포 금지]"
