회사,날짜,시간,카테고리,제목,본문
퍼스텍,2014.09.03 ,"1705
","
산업


",강태룡 센트랄 회장 금탑산업훈장 수상," ▲ 3일 서울 양재동 더케이아트홀에서 산업통상자원부 주최, 한국생산성본부(KPC) 주관으로 열린 '제38회 국가생산성대회'에서 진홍 한국생산성본부 회장이 대회사를 하고 있다(왼쪽 사진). 이날 행사에서 문재도 산업부 차관(왼쪽)이 강태룡 센트랄 회장에게 금탑산업훈장을 수여하고 있다(오른쪽 사진). 생산성 혁신의 주역들이 한자리에 모였다. 3일 산업통상자원부가 주최하고 한국생산성본부(KPC)가 주관하는 '국가생산성대회'가 서울 양재동 더케이아트홀에서 산업부 문재도 차관 등이 참석한 가운데 개최됐다. 이날 행사에는 여성경제인협회 이민재 회장, 중견기업연합회 김규태 전무, 한국생산성본부 진홍 회장 등 주요 경제단체 임원들을 비롯해 수상기업 대표 및 산업계 임직원 등 1000여명이 참석했다.국가생산성대회는 지난 1962년 '생산성상'을 시작으로 올해로 38회째다. 국가생산성대회는 산업 현장에서 국제경쟁력 강화와 국가경제 발전에 기여한 기업 및 유공자, 협력적 노사관계를 통해 생산성 향상 성과가 우수한 기업과 단체를 발굴해 포상하고 우수한 국내외 사례를 발굴해 산업계에 확산.보급하는데 목적이 있다. 특히 올해 국가생산성대상은 생산성혁신에 대한 기업의 관심 확대와 더불어 응모 절차를 간소화하고 정량평가를 확대하는 등 포상 신청절차 및 심사기준을 개선함에 따라 작년 대비 45% 이상 응모가 늘었다. 또한 우수한 중소·중견기업에 대한 포상을 확대해 정부포상의 경우 중소·중견기업의 수상 비율이 88%(17개 중 15개)를 기록, 지난해(65%)에 비해 크게 증가해 의미가 더욱 컸다. 개인 유공자부문에서는 ㈜센트랄 강태룡 회장이 영예의 금탑산업훈장을, ㈜제이브이엠 이용희 대표이사가 은탑산업훈장을 수상했으며 백광의약품㈜ 성용우 회장, 한국도키멕㈜ 조홍래 대표이사, ㈜코맥스 오광열 전무이사, ㈜풍산 최만주 반장이 각각 산업포장을 수상했다. 특히 센트랄 강태룡 회장은 1972년 과장으로 입사, 현재 센트랄 최고경영자(CEO)에 이르기까지 42년 동안 자동차 부품산업에 몸담으면서 적극적인 연구개발(R&D)을 통한 신제품 출시, 현장 중심의 생산성 향상 활동으로 국내 자동차산업의 경쟁력을 높이는 데에 크게 기여한 점이 높이 평가됐다. 센트랄은 1985년 매출액 102억원의 중소기업에서 작년 매출액 4200억원의 우량 중견기업으로 성장했으며 최근 4년 연평균 매출 성장이 25% 이상으로 비약적인 발전을 해 나가고 있다. 단체부문은 현대로템㈜, ㈜원익머트리얼즈, 퍼스텍㈜, ㈜한성에프아이, 오로라월드㈜가 국가생산성대상에서 단체부문 최고상인 대통령표창을 수상했다. 그 외 단체부문에서 서울도시가스㈜, 삼보이엔씨㈜, ㈜벡셀, ㈜세영기업, 설악이앤씨㈜, 대윤계기산업㈜이 국무총리 표창을 수상하고, 산업통상자원부 장관 및 한국생산성본부 회장 표창 등 총 60개 기업 및 유공자가 수상의 영광을 안았다. 시상식과 함께 현대로템㈜ 한규환 대표이사, ㈜원익머트리얼즈 이건종 대표이사, ㈜한성에프아이 김영철 대표이사는 대기업.중견기업.중소기업을 각각 대표해 '생산성 향상 공동선언문'을 채택하고 노사 화합과 동반성장을 바탕으로 생산성 향상에 최선을 다할 것을 다짐했다. 문재도 차관은 축사에서 ""예측하기 어려운 대내외 환경을 극복하기 위해서는 무엇보다 기업의 생산성 향상을 통한 경쟁력 제고가 중요하다""고 강조했다.yutoo@fnnews.com 최영희 기자"
퍼스텍,2014.09.03,1700,전체,'기술혁신' 현대로템 등 60개 기업 단체 등 포상,"현대로템과 원익머트리얼즈, 퍼스텍, 한성에프아이, 오로라월드가 제38회 국가생산성대회에서 대통령 표창을 받았다. 개인부문 최고 영예인 금탑산업훈장은 강태룡 센트랄 회장에게 돌아갔다. 한국생산성본부는 3일 서울 양재동 더케이 아트홀에서 제38회 국가생산성대회를 열고 생산성 제고를 통해 국가경제 발전에 기여한 60개 기업 및 단체, 유공자의 공적을 포상했다. 국가생산성대회는 산업현장에서 생산성혁신을 통해 국제경쟁력을 강화시키고 국가경제 발전에 기여한 기업 및 유공자 또는 협력적 노사관계를 통한 생산성혁신 성과가 우수한 기업·단체를 발굴해 포상하는 행사다. 산업통상자원부가 주최하고 한국생산성본부가 주관한다.특히 올해는 생산성혁신에 대한 기업의 관심 확대와 함께 응모 절차를 간소화하고 정량평가를 확대하는 등 포상 신청절차 및 심사기준을 개선하면서 지난해보다 응모가 45% 이상 증가했다. 우수한 중소, 중견기업에 대한 포상도 확대됐다.한국생산성본부 관계자는 ""정부포상의 경우 중소, 중견기업의 수상 비율이 88%를 기록하며 지난해 65%에 비해 크게 증가했다""고 설명했다. 이날 행사장에는 문재도 산업부 차관과 한국여성경제인협회, 한국중견기업연합회 등 주요 경제단체 대표를 비롯 수상기업 대표 및 산업계 임직원 등 1000여 명이 참석했다. 1차 공적서 심사와 2차 현장 심사 결과 개인 유공자부문에선 강태룡 센트랄 회장이 금탑산업훈장을 차지했다. 은탑산업훈장은 이용희 제이브이엠 대표이사가 수상했다. 산업포장에는 성용우 백광의약품 회장과 조홍래 한국도키멕 대표이사, 오광열 코맥스 전무이사, 최만주 풍산 반장 등이 이름을 올렸다. 단체부문에선 현대로템과 원익머트리얼즈, 퍼스텍, 한성에프아이, 오로라월드가 단체부문 최고상인 대통령표창을 수상했다. 국무총리 표창은 서울도시가스와 삼보이엔씨, 벡셀, 세영기업, 설악이앤씨, 대윤계기산업 등 6개 기업에게 돌아갔다. 이밖에 나머지 48개 기업·단체와 유공자들은 산업통상자원부 장관 또는 한국생산성본부 회장 표창을 수상했다.이날 축사에 나선 문 차관은 ""예측하기 어려운 대내외 환경을 극복하기 위해서는 무엇보다 기업의 생산성 향상을 통한 경쟁력 제고가 중요하다""며 ""중소, 중견기업 제조 현장의 지속적인 생산성 혁신과 공장 스마트화 촉진을 위해 산업계가 적극적으로 나서달라""고 당부했다. 한국생산성본부는 산업부와 공동으로 9월 한 달간을 '생산성의 달'로 정하고 산업계 생산성 혁신 의욕 고취와 분위기 형성에 나설 계획이다. 오는 19일부터 부산에서 열리는 국가생산성대상 수상기업 우수사례 발표회를 시작으로 혁신사례 확산에도 나선다.  "
퍼스텍,2014.05.29,0204,전체,70㎏ 들게 해주는 입는 로봇… 항공기 이착륙 방해하는 새 퇴치 로봇… 민군 ...,"하체 근력을 강화시켜주는 ‘입는 로봇’은 중화기를 들고 전장을 누벼야 하는 병사의 기동력에 큰 보탬이 된다. 동시에 산업현장에서 무거운 짐을 쉽게 나를 수 있게 해주고 장애인과 노약자에게는 걷는 능력을 선사한다.이처럼 군에 필요한 기술은 전장뿐만 아니라 일상생활에서도 위력을 발휘할 수 있다. 한국생산기술연구원이 2009년부터 개발 중인 근력 증강용 하지 착용 로봇은 성인 남성 기준으로 70㎏ 정도의 무게를 들 수 있는 힘을 보강해준다.국방부와 미래창조과학부, 산업통상자원부, 방위사업청 등이 공동 주최하는 ‘민군기술협력박람회’에는 민간업체와 군이 기술 협력으로 개발한 첨단 로봇과 무기, 군사장비 등이 대거 선보인다. 경기도 고양시 일산 킨텍스(KINTEX)에서 29일부터 6월 1일까지 열린다.LIG넥스원이 개발한 조류퇴치 로봇, 한국항공우주산업(KAI)의 상륙기동헬기도 민간과 군이 서로의 기술을 결합해 개발한 사례다. 항공기와 전투기의 이착륙에 방해가 될 수 있는 조류를 퇴치하는 로봇은 민군협력 제품으로는 세계 최초로 개발됐다.KAI가 2015년 목표로 개발 중인 수리온 상륙기동헬기는 해병대 전력에 도움이 된다. 아울러 세월호 침몰 등 연이은 안전사고로 필요성이 커진 재난구호 작업에도 투입될 수 있다. 또 의무후송헬기를 비롯한 ‘파생형 헬기’를 만들어 경찰청 소방방재청 산림청 등에 납품한다는 계획이다.북한의 무인기 침투로 관심이 높아진 우리 측의 무인항공기 기술도 자세히 소개된다. 대한항공의 무인기는 수직 이착륙 후 시속 250㎞로 최대 200㎞의 작전 반경을 소화할 수 있다. 해상·육상 부대의 정찰은 물론 민간에서는 산불 감시, 재해·재난 모니터링 용도로 쓰인다. 퍼스텍의 성층권 장기체공 무인기의 경우 기상청과 군의 필요가 맞아떨어진 케이스다. 이 무인기는 성층권까지 떠올라 기체 밑의 태풍 위치를 추적할 수 있다.행사단장인 전재필 준장은 28일 “박람회를 통해 국방기술과 민간기술의 협력을 통한 시너지 효과가 극대화될 것으로 기대한다”고 말했다.유동근 기자 dkyoo@kmib.co.kr"
퍼스텍,2014.05.15 ,"1713
","

증권/금융

",방산 수출 늘자 관련株 관심 급증,"방위산업(방산)의 수출이 가파르게 증가하고 있다. 방산 수입국이었던 우리나라가 점차 방산 수출국으로 변모하며 관련 산업의 질적 성장을 도모하고 있다. 방산수출 규모는 앞으로 더욱 확대돼 국내 주요 수출 산업으로 자리 잡을 전망이다. 15일 방위사업청에 따르면 지난해 우리나라의 방산 수출 규모는 총 34억달러에 이른다. 전년 23억5000만달러에 비해 50% 가까이 수출 규모가 증가했다.방산 수출은 일반 공산품과 달리 시스템 중심으로 이뤄진다. 메인 장비에서 관련 서비스까지 수출이 연계되는 것이 특징이다. 특히 국제질서 유지를 위해 방산 수출국들은 공조체제를 형성하고 있으며 신규 시장 진입이 쉽지 않다. 그러나 한 번 성공하면 이전에는 제약으로 작용했던 것이 울타리로 바뀐다는 측면에서 장기적이고 안정적인 수익을 보장받을 수 있다. 우리나라 방산 수출이 급격히 증가함에 따라 관련주도 주목을 받고 있다.하나대투증권은 한국 방산 수출을 주도하고 있는 관련주들을 주목해야 한다고 밝혔다. 현재 국내 방산 관련 상장기업으로는 △화력 분야는 삼성테크윈, 현대위아, S&T모티브, S&T중공업 △탄약 분야는 한화, 풍산, 한일단조 등이 있다.이어 투차량 분야는 현대로템, 평화산업이 꼽히고 있으며 항공유도에는 한국항공우주, 대한항공, 퍼스텍 등이 있다. 이외에도 함정 분야(현대중공업, 대우조선해양, 한진중공업), 통신전자 분야(이화전기, 휴니드)에도 관심이 집중되고 있다. 정진욱 하나대투증권 연구원은 ""현재 한국항공우주, 대우조선해양 등의 수출이 증가하면서 방산 수출 규모가 더욱 확대될 것""이라며 ""방산 수출 경쟁력도 강화돼 주요 방산업체에서 일반 방산업체까지 수혜를 입을 것으로 전망한다""고 말했다. 세계적으로도 냉전은 종식됐지만 자원이나 영토 등을 둘러싼 분쟁이 증가해 국방예산은 오히려 증가하고 있다. 이런 대내외적인 분위기 때문에 국내 방산 수출 경쟁력이 더욱 높아질 것으로 기대된다.정 연구원은 ""우리나라 방산 수출시장은 각 산업에서 경쟁력을 확보하고 있는 대기업들이 주도하고 있다""며 ""전 세계 주요국이 군비를 증강하고 있는 추세이기 때문에 향후 우리나라 방산 수출도 더욱 늘어날 것으로 전망된다""고 덧붙였다. 이설영 기자"
퍼스텍,2014.03.31 ,"1803
","

증권/금융

",北 도발에 방산株 ↑ 남북경협株 ↓," 	북한의 서해상 무력도발 소식에 방산주들과 남북경협주들이 또다시 출렁거렸다.다만 전문가들은 북한발 호.악재는 이미 학습효과로 내성이 생겼기 때문에 주식시장에 미치는 영향은 제한적이라고 설명했다.3월 31일 주식시장에서 방위산업 관련주인 스페코가 가격제한폭까지 상승한 4380원에 거래를 마친 가운데 빅텍(13.82%), 퍼스텍(4.01%), S&T중공업(2.97%), 삼성테크윈(2.08%), 휴니드(2.08%) 등이 동반 강세를 보였다.이날 북한은 서해 북방한계선(NLL) 남쪽으로 수십발의 포탄을 발사했고, 포탄 중 일부가 남쪽 해상에 떨어지면서 위기감이 고조됐다.우리 군 역시 NLL 인근 이북 해상으로 K-9 자주포로 대응 사격을 실시한 것으로 알려지면서, 남북 긴장관계가 자연스레 주식시장 관련주의 투자심리에 영향을 미쳤다.이 중 빅텍은 방산 관련 전자전시스템(방향탐지장치) 및 특수 전원공급장치 제조·판매업체다. 퍼스텍은 후성그룹 계열의 방위산업 전문업체로 항공우주분야(헬기 및 전투기), 유도무기분야(미사일), 지상무기분야(기동 및 화포) 등 다양한 분야의 방위사업을 영위하고 있다.스페코는 방산설비 제조업체로 그동안 남북관계 이슈가 불거질 때마다 주가가 급등락을 연출했다. 실제 이 기업은 지난해 주식시장에서 상장주식회전율이 가장 높은 8548.86%를 기록하기도 했다.반면 남북경협주들은 약세를 면치못했다. 에머슨퍼시픽이 6.44% 급락한 7270원에 거래를 마친 가운데 남해화학, 현대엘리베이터, 재영솔루텍, 조비, 녹십자 등이 2~5%대 동반 약세를 보였다. 이들은 개성공단에 입주해 있거나 금강산관광 관련 사업을 하는 업체다.kiduk@fnnews.com 김기덕 기자"
퍼스텍,2014.03.31,1716,경제,"[종목 포커스] 스페코, 북한 해안포 발사로 상한가"," 스페코가 북한의 해안포 발사로 상한가를 기록했다. 지난달 31일 코스닥 등록기업인 스페코는 전날보다 570원(14.96%) 오른 4380원에 장을 마감했다.이날 방위산업 관련주들은 일제히 급등했다. 스페코는 빅텍ㆍ퍼스텍ㆍ휴니드ㆍ삼성테크윈 등과 함께 방산주로 분류된다.  스페코 전체 매출 중 방산 관련 비중은 26%다. 함정에 들어가는 함안정 조타기(RRSS)와 워터제트를 주로 납품한다. 나머지 매출 74%는 플랜트로 구성돼 있다. 지난해 스페코의 매출액은 666억원, 영업이익은 9억원이었다.  [용환진 기자][ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]        					"
퍼스텍,2014.03.17,1927,전체,[SEN 하이라이트] 고수익 올릴 이번주 추천주는 外,"고수익 올릴 이번주 추천주는■출발 증시와이드 1부(오전 8시)한 시간 빠른 개장 전략, 오전 8시에 방송되는 출발 증시와이드 1부와 함께 한다. 투자도 첫 단추를 빠르고 정확히 꿰어야 한다. 출발 증시와이드 1부 첫 코너 '청송촌놈의 증시타파'에서는 센플러스 신창환 전문위원이 오늘 장에 대한 전망과 기술적 분석을 통해 대형주 매매기법을 조언한다. '청송촌놈' 신창환 위원의 맛깔나는 말투로 실전투자 비법과 시황관을 유쾌하게 들어 볼 수 있다. 다음 '이득호의 상한가 팩토리'에서는 센플러스 이득호 멘토가 상한가 예상 종목을 제시하고 이중 가장 좋은 톱픽주를 선정한다. 이달 3일 관심주로 제시한 '테라세미콘'은 한 주만에 매수가 대시 11% 급등 수익을 실현했고, 10일 관심주 '퍼스텍' 역시 정몽준 관련주로 급부상하면서 매수가 대비 4% 급등 흐름을 연출했다. 5월 황금연휴 모멘텀으로 11일 제시한 관심주 '대원미디어'는 이틀 만에 상한가에 도달해 최고 26% 수익률을 자랑하기도 했다. 속속들이 증명되는 출발 증시와이드의 추천주 수익률, 더 자세한 사항은 오전 8시 서울경제TV '출발증시와이드1부'를 통해 확인할 수 있다.전문가가 전하는 성공투자 전략■대박플러스 시즌2(오후 10시)명품 주식강의, '대박플러스 시즌2'가 돌아왔다. 서울경제TV 대표 전문가들의 투자 기법 강의와 개인투자자들을 위한 친절한 상담까지 오후 7시 보고 듣는 것만으로도 수익률이 올라간다. 기본으로 돌아가면 수익률이 보인다. 특별 초빙된 전문가들이 주식시장의 맥락을 포착해 명쾌하고 유쾌한 투자 해설을 풀어낸다. 대박플러스 시즌2는 매 요일 각기 다른 투자 전문가가 출연해 개미 투자자를 위한 다양한 투자 전략과 시장 정보를 공개한다. 서울경제TV 대표 멘토, 정재훈 멘토가 직접 시청자들의 고민을 듣고 그에 맞는 해결책을 제시한다. 오로지 '개미투자자'를 위한 성공 투자 기법과 공략주 공개, 종목 상담까지 스튜디오에서 원스톱으로 진행하고 있다. 전문가에게 무료 피드백을 받는 뜻깊은 시간이 될 것이다. 5명의 멘토가 전하는 기법과 공략주로 포트폴리오 재점검하고 수익률을 끌어 올린다. 종목상담을 원하는 투자자는 주저하지 말고 02-3153-2611~2로 전화하거나 013-3366-0110으로 문자를 보내면 정재훈 멘토와 함께 종목에 대한 고민을 해결할 수 있다. [ⓒ 인터넷한국일보, 무단 전재 및 재배포 금지]"
퍼스텍,2014.02.03,1713,경제,"퍼스텍, 무인기 개발 나선다","방위산업체 퍼스텍(대표 전용우)과 자회사인 유콘시스템이 대체에너지를 이용한 무인기 개발에 나선다.퍼스텍은 국방과학연구소(ADD)가 주관하는 `대체에너지 이용 장기체공 무인비행체 설계기술` 과제의 시제품 제작 계약을 체결했다고 밝혔다.이번 과제는 태양전지와 재생 연료전지를 이용해 장시간 체공할 수 있고 고도 약 18㎞ 상공(성층권)에서 비행 가능한 무인비행체의 설계기술을 개발하는 것이다. 또 이를 바탕으로 기술시범기를 제작해 비행시험을 통해 검증하는 것으로 퍼스텍은 추진시스템 분야, 유콘시스템은 비행체종합 분야에서 각각 25억원, 64억원을 수주했다.퍼스텍에 따르면 이번 사업은 무인비행체 설계기술 개발까지 약 4년이 소요될 예정이며, 실용화를 통해 통신 중계, 태풍 진로 등 기상, 환경 감시 등 다양한 분야에서 활용될 것으로 예상된다. 특히 재난지역 감시와 위치 파악이 쉬워져 피해 규모 파악과 복구에도 사용될 전망이다. [전정홍 기자][ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]        					"
퍼스텍,2013.12.29 ,"1720
","

증권/금융

",122개 상장사 2년간 주가 제자리걸음," 	증시가 활력을 잃으면서 최근 2년간 주가가 제자리걸음한 종목도 많아졌다. 경기불황에 따른 실적 부진과 시장에서 소외된 종목들이 상당수다.29일 한국거래소 및 에프앤가이드에 따르면 유가증권, 코스닥 시장에서 2년 연속 주가등락률이 10% 안팎(12월 말 기준 비교)에 머문 종목은 122개 상장사로 나타났다. 상당수가 조선, 철강, 기계, 중공업 등 관련 업황 불황 탓에 이익이 감소한 업체들이다.지난 2011년 말과 비교해 주가가 2년 전 수준(주가등락률 1% 미만)에서 맴돈 종목은 현대중공업, CS홀딩스, 삼성공조, 국보, 에임하이, 문배철강, 우진플라임, 삼영전자 등이다. 에임하이 등 일부 종목은 기간 내 큰 폭으로 오르기도 했지만, 결국 주가를 지키지 못하고 원점 수준으로 되돌아갔다.조선선재 등을 자회사로 두고 있는 CS홀딩스는 지난 2011년 초 주가가 6만원대까지 갔다가 그해 말 3만원대로 추락, 2년 내내 3만원대에서 등락을 거듭했다. 올 3·4분기 누적 매출액 1102억원(-2.3%), 영업이익 107억원(-18%)으로 실적은 부진하다.물류서비스업체인 국보는 지난해 3월 최고점(2만2000원)을 찍은 이후 줄곧 빠지면서 주가 1만1000원대로 2년 전 주가로 되돌아갔다.사출성형기 제조업체인 우진플라임은 지난해 2월, 올해 10월에 두차례 고점(6900원)을 찍고 가파르게 하락했다. 결국 2011년 12월 말 수준(4500원)에서 횡보 중이다. 다만 우진플라임은 지난해 영업이익(95억원)과 순이익(69억원)은 전년보다 30%, 26% 감소했지만, 올해 3·4분기(누적)에는 전년 동기 대비 각각 19%, 33% 상승했다.또 1년 전(12월 26일 기준)과 비교해 1% 안팎의 주가등락률에 머문 종목은 디씨엠, 대동기어, 경남스틸, 지에스이, 삼성카드, 현대그린푸드, 고영, 퍼스텍, S&TC, S&K폴리텍 등이다.코스닥 상장사인 도시가스업체 지에스이는 올해 주가가 1600원대로 결국 제자리걸음을 했다. 올 3.4분기 이익 흑자전환하고 누적매출액 988억원(전년 동기 대비 +19%), 영업이익 44억원(+4.4%)으로 좋은 실적을 냈다. 하지만 주가는 약세를 면치 못하고 있다. 전기전자용 폴리우레탄 생산업체인 S&K폴리텍도 주가 2500원대에 머물러 있다. 3·4분기 누적 매출액 118억원(+15%)에 영업적자 7억원으로 적자폭이 커졌다.자동차, 가전용 철판 생산업체인 경남스틸도 주가가 6400~6600원대에서 2년째 맴돌고 있다. 철강경기 부진 탓에 3·4분기 누적 매출액 2288억원(-2.7%), 영업이익 72억원(-20%)으로 저조하다.강현철 우리투자증권 투자전략팀장은 ""내년 한국의 GDP 성장률이 3년여 만에 저성장 국면 즉, 1∼2%대 분기 성장을 벗어나 3%대 후반의 성장률을 회복할 것으로 예상된다""며 ""어닝쇼크를 기록했던 기업 이익도 올 4·4분기를 고비로 개선될 전망이다. 또 기업이익 부실처리가 상당부분 진행된 상태에서 기저효과 등으로 인해 내년 이익증가율이 개선될 수 있다""고 전망했다.skjung@fnnews.com 정상균 기자"
퍼스텍,2013.08.28,1834,전체,[여의도 stock] 외국인 매수세에 선방… 앞날은 불안,"미국의 시리아 공습이 임박했다는 소식에 급락 출발한 코스피지수가 외국인의 매수세에 제자리를 찾아 마감했다. 하지만 금융투자업계 전문가들은 코스피지수의 앞날을 마냥 밝게 보긴 어렵다는 의견을 펴고 있다.28일 유가증권시장에서 코스피지수는 전 거래일보다 1.32포인트(0.07%) 내린 1884.52에 거래를 마쳤다. 코스피는 개장 직후 1860선 초반에 머무는 등 부진했다. 간밤 미국과 유럽 증시가 ‘시리아 쇼크’에 따라 폭락한 영향이었다. 하지만 1200억원이 넘는 외국인 매수세가 유입되며 코스피지수는 오전 중 1870선을 되찾았고, 오후 들어서는 기관까지 ‘사자’에 나서면서 1880선을 회복했다.시가총액 상위 종목들은 방향이 엇갈렸다. 시총 1위 삼성전자는 0.38%, 기아차와 현대차는 각각 1.88%, 1.05%의 오름세였다. 반면 POSCO(-0.93%), SK하이닉스(-0.89%), 신한지주(-1.64%) 등은 약세를 보였다. 코스닥시장에서는 스페코(15.00%), 빅텍(14.98%), 퍼스텍(10.00%) 등 방위산업 관련 종목들이 급상승, 시리아 쇼크 반사이익을 누렸다.금융투자업계는 이날 코스피지수가 빠르게 회복된 이유를 국제분쟁 이슈에 민감한 외국인 투자자들의 ‘리밸런싱’에서 찾았다. 외국인 투자자들이 변동성에 취약한 나라에서 투자자금을 빼내 기초체력이 탄탄한 한국을 새 투자처로 삼았다는 분석이다. 동부증권 장화탁 주식전략팀장은 “신흥국에 투자했던 외국인은 ‘문제가 없는 나라’를 찾았고, 한국과 대만으로 자금을 옮겼다”고 설명했다.금융투자업계는 향후 코스피지수 동향이 불투명하다고 전망한다. 미 연방준비제도(Fed)가 양적완화 축소 계획을 밝힌 지난 5월부터 아시아 신흥국 증시에서는 유동성이 계속 빠져나가는데, 이 추세가 심각해지면 한국도 안심할 수 없다는 것이다. 장 팀장은 “신흥국 문제가 적당한 수준에서 끝난다면 한국 증시가 외국인의 리밸런싱 수혜를 얻을 수 있지만, 글로벌 실물경제 둔화로까지 번지면 악영향이 불가피하다”고 내다봤다.한국 자본시장의 ‘닥터둠’으로 불리는 아이엠투자증권 이종우 리서치센터장도 같은 의견이다. 이 센터장은 “이달 들어 미국 경제지표가 호조를 보이자 양적완화 출구전략 시행이 가시화되고 있고, 유동성의 힘에 의존하던 세계 증시에서 한계가 나타난다”고 말했다. 그는 “지금은 한국 시장이 잘 견뎌내고 있지만 큰 상승 동력이 없는 게 문제”라고 덧붙였다.이경원 기자"
퍼스텍,2013.07.03,1512,전체,금속노조-사용자협의회 팽팽한 대립,"		[내일신문]노조 ""10일 4시간 부분 파업"" … 경총 ""강경 대응해야""금속노조와 금속사용자협의회의 중앙교섭 타결이 난항을 겪고 있다. 금속노조는 오는 10일 전체 사업장을 대상으로 4시간 부분 파업을 벌일 예정이다. 또한 교섭 추이에 따라 12일에 2차 파업을 계획하고 있다. 사측과 개별 교섭을 하는 금속노조 한국GM지부는 5일 4시간 파업을 벌일 예정이다. 이에 한국경영자총협회(경총)에서는 강경 대응 입장을 밝히는 등 팽팽한 의견대립이 이어지고 있다. 2일 금속노조에 따르면 '2013 중앙교섭 쟁취·임단협 투쟁승리를 위한 쟁의행위 찬반투표' 결과, 투표대비 87.8%가 찬성해 가결됐다. 쟁의행위 찬반투표는 중앙교섭에 참여하는 전국 72개 사업장의 조합원을 대상으로 했다. STX엔진, PK밸브, 퍼스텍, 한국산연, 일진금속 등의 사업장이 금속사용자협의회를 구성해 금속노조와 중앙교섭을 벌이고 있다. 금속노조와 사용자협의회는 9차 교섭을 벌였지만 타결을 이루지 못했다. 금속노조는 중앙교섭에서 △금속산업 최저임금 인상 △임금체계 개선 △원하청불공정거래 근절 △사내 생산공정과 상시업무 정규직화 등을 요구하고 있다. 이에 경총은 2일 금속노조 파업에 강경 대처한다는 방침을 밝혔다. 경총은 ""금속노조의 파업이 근로조건과 관계없이 노조 현안의 사회쟁점화를 목적을 한다""며 ""금속노조 중앙교섭에 참여하지 않는 사업장 근로자들까지 참여, 이는 불법파업""이라고 말했다. 경총은 ""파업을 강행할 경우 노사관계와 국가경제 전반에 악영향을 초래할 우려가 있다""며 ""기업들이 정부에 엄정한 대처를 요구해야 한다""고 주장했다. 이에 금속노조는 ""경총의 불법파업 주장은 말도 안된다""며 잘라 말했다.김아영 기자 aykim@naeil.comCopyright ⓒThe Naeil News. All rights reserved.[저작권자ⓒ (주)내일신문. 무단 전재-재배포 금지]"
퍼스텍,2013.06.18,1142,전체,"LIG넥스원, 파리 에어쇼서 첨단 무기 선봬","LIG넥스원 천기진 전략기획담당(왼쪽에서 두번째)이 이스라엘 항공업체 관계자에게 LIG넥스원이 자랑하는 유도무기체계에 대한 설명을 하고 있다./사진제공=LIG넥스원종합 방위산업체 LIG넥스원이 17일부터 23일까지 프랑스 파리 근교에 위치한 르부르제(Le Bourget) 공항에서 열리는 'Paris Airshow(파리에어쇼)'에 참가해 첨단 무기를 선보인다.'Paris Airshow'는 영국 판보로(Farnborough)에어쇼, 싱가포르 에어쇼와 함께 세계 3대 에어쇼로 손꼽히는 세계 최대 규모의 항공·방산 전시회다. 1909년을 시작으로 격년제(홀수)로 개최, 올해로 50회를 맞는다. 이번 쇼에는 프랑스, 미국, 영국, 러시아, 일본, 이스라엘 등 전세계 45개국 2,\113개 방산업체가 참가할 예정이다. 전문관람객 20만명을 포함해 약 48만여 명의 관람객(2011년 기준)이 에어쇼를 방문할 것으로 기대된다. 국내 업체로는 LIG넥스원과 함께 KAI, 퍼스텍, 로스트왁스, 항우진 등 7개사(관)가 참가한다.LIG넥스원은 이번 파리에어쇼에서 세계 시장에서도 경쟁력을 갖췄다는 평가를 받고 있는 지대공 유도무기 '신궁'(휴대용), '천궁', 함대함 유도무기 '해성' 등의 정밀유도무기체계를 선보인다. 또 수리온(KUH)에 탑재되는 임무탑재장비(MC, MFD, EWC등 항공전자전 장비)도 전시한다.LIG넥스원 관계자는 ""이번 전시회를 통해 전 세계 방산물자 바이어와 대규모 고객(관람객)을 대상으로 R&D기술력과 개발·생산 무기체계의 우수성을 알려 글로벌 방산업체로 기업 이미지를 구축 하겠다""고 말했다.                            "
